subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
26,9,scr_sta_end,G_first,2,G,1,pos,pos6.png,verhindern,-100,0,73956,94523
26,9,scr_sta_end,G_first,2,G,1,pos,pos1.png,verursachen,74.8,1,96887,105475
26,9,scr_sta_end,G_first,2,G,1,neg,neg4.png,verhindern,100,2,107811,113235
26,9,scr_sta_end,G_first,2,G,1,pos,pos5.png,verhindern,-100,3,115573,119866
26,9,scr_sta_end,G_first,2,G,1,neg,neg2.png,verhindern,38.8,4,122198,125179
26,9,scr_sta_end,G_first,2,G,1,neg,neg5.png,verursachen,-100,5,127518,133523
26,9,scr_sta_end,G_first,2,G,1,pos,pos2.png,verursachen,38.8,6,135852,141259
26,9,scr_sta_end,G_first,2,G,1,neg,neg3.png,verhindern,100,7,143594,145523
26,9,scr_sta_end,G_first,2,G,1,neg,neg1.png,verursachen,-100,8,147855,149987
26,9,scr_sta_end,G_first,2,G,1,neg,neg6.png,verursachen,-100,9,152316,157219
26,9,scr_sta_end,G_first,2,G,1,pos,pos3.png,verhindern,-56.8,10,159551,163406
26,9,scr_sta_end,G_first,2,G,1,pos,pos4.png,verursachen,70.4,11,165737,168955
26,9,scr_sta_end,G_first,2,G,2,pos,pos6.png,verursachen,51.6,12,171278,177931
26,9,scr_sta_end,G_first,2,G,2,neg,neg3.png,verursachen,-100,13,180280,182939
26,9,scr_sta_end,G_first,2,G,2,pos,pos2.png,verhindern,4.4,14,185265,188170
26,9,scr_sta_end,G_first,2,G,2,neg,neg4.png,verursachen,-100,15,190500,194411
26,9,scr_sta_end,G_first,2,G,2,neg,neg6.png,verhindern,100,16,196737,198419
26,9,scr_sta_end,G_first,2,G,2,pos,pos3.png,verursachen,0,17,200748,205690
26,9,scr_sta_end,G_first,2,G,2,pos,pos4.png,verhindern,-25.2,18,208023,209939
26,9,scr_sta_end,G_first,2,G,2,pos,pos5.png,verursachen,55.6,19,212286,214269
26,9,scr_sta_end,G_first,2,G,2,neg,neg2.png,verursachen,-62.4,20,216598,219523
26,9,scr_sta_end,G_first,2,G,2,neg,neg1.png,verhindern,56.4,21,221850,224866
26,9,scr_sta_end,G_first,2,G,2,pos,pos1.png,verhindern,-48.8,22,227195,229723
26,9,scr_sta_end,G_first,2,G,2,neg,neg5.png,verhindern,54.8,23,232051,233851
