subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
55,6,scr_end_end,M_first,2,G,1,neg,neg6.png,verhindern,98.8,0,115067,125578
55,6,scr_end_end,M_first,2,G,1,neg,neg3.png,verhindern,99.6,1,127904,132552
55,6,scr_end_end,M_first,2,G,1,pos,pos4.png,verursachen,44,2,134875,138515
55,6,scr_end_end,M_first,2,G,1,pos,pos2.png,verursachen,-41.2,3,140835,146288
55,6,scr_end_end,M_first,2,G,1,neg,neg4.png,verursachen,-47.2,4,148601,154209
55,6,scr_end_end,M_first,2,G,1,pos,pos3.png,verhindern,-100,5,156564,164768
55,6,scr_end_end,M_first,2,G,1,pos,pos6.png,verhindern,-100,6,167088,170312
55,6,scr_end_end,M_first,2,G,1,pos,pos5.png,verursachen,57.2,7,172632,177440
55,6,scr_end_end,M_first,2,G,1,neg,neg2.png,verursachen,-62.8,8,179765,185808
55,6,scr_end_end,M_first,2,G,1,neg,neg5.png,verursachen,-46,9,188132,192167
55,6,scr_end_end,M_first,2,G,1,neg,neg1.png,verhindern,20,10,194492,197800
55,6,scr_end_end,M_first,2,G,1,pos,pos1.png,verhindern,-87.2,11,200125,202616
55,6,scr_end_end,M_first,2,G,2,neg,neg6.png,verursachen,-100,12,204972,207440
55,6,scr_end_end,M_first,2,G,2,neg,neg2.png,verhindern,69.2,13,209765,213225
55,6,scr_end_end,M_first,2,G,2,pos,pos4.png,verhindern,-100,14,215559,217248
55,6,scr_end_end,M_first,2,G,2,neg,neg1.png,verursachen,-62,15,219565,222224
55,6,scr_end_end,M_first,2,G,2,pos,pos5.png,verhindern,4.4,16,224546,228648
55,6,scr_end_end,M_first,2,G,2,pos,pos2.png,verhindern,0.4,17,230966,236889
55,6,scr_end_end,M_first,2,G,2,pos,pos1.png,verursachen,45.6,18,239210,242072
55,6,scr_end_end,M_first,2,G,2,pos,pos3.png,verursachen,78.8,19,244388,246720
55,6,scr_end_end,M_first,2,G,2,neg,neg4.png,verhindern,48,20,249034,252000
55,6,scr_end_end,M_first,2,G,2,pos,pos6.png,verursachen,76,21,254319,256504
55,6,scr_end_end,M_first,2,G,2,neg,neg5.png,verhindern,50.4,22,258819,261688
55,6,scr_end_end,M_first,2,G,2,neg,neg3.png,verursachen,-100,23,264000,265928
