subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
46,10,mel_sta_sta,M_first,1,G,1,neg,neg6.png,verhindern,100,0,155506,164297
46,10,mel_sta_sta,M_first,1,G,1,neg,neg4.png,verursachen,-100,1,166615,172325
46,10,mel_sta_sta,M_first,1,G,1,pos,pos2.png,verhindern,-100,2,174639,183582
46,10,mel_sta_sta,M_first,1,G,1,neg,neg5.png,verursachen,-100,3,185904,194078
46,10,mel_sta_sta,M_first,1,G,1,neg,neg3.png,verhindern,100,4,196400,200782
46,10,mel_sta_sta,M_first,1,G,1,neg,neg2.png,verhindern,100,5,203091,207709
46,10,mel_sta_sta,M_first,1,G,1,neg,neg1.png,verursachen,-100,6,210026,212566
46,10,mel_sta_sta,M_first,1,G,1,pos,pos5.png,verhindern,-100,7,214877,218590
46,10,mel_sta_sta,M_first,1,G,1,pos,pos1.png,verursachen,100,8,220906,222669
46,10,mel_sta_sta,M_first,1,G,1,pos,pos4.png,verursachen,100,9,224974,229638
46,10,mel_sta_sta,M_first,1,G,1,pos,pos6.png,verursachen,0.8,10,231951,238933
46,10,mel_sta_sta,M_first,1,G,1,pos,pos3.png,verhindern,-2,11,241252,247654
46,10,mel_sta_sta,M_first,1,G,2,pos,pos5.png,verursachen,-100,12,249966,253150
46,10,mel_sta_sta,M_first,1,G,2,neg,neg6.png,verursachen,-100,13,255469,258053
46,10,mel_sta_sta,M_first,1,G,2,neg,neg5.png,verhindern,100,14,260378,264582
46,10,mel_sta_sta,M_first,1,G,2,pos,pos4.png,verhindern,-100,15,266899,273237
46,10,mel_sta_sta,M_first,1,G,2,pos,pos1.png,verhindern,-100,16,275548,278301
46,10,mel_sta_sta,M_first,1,G,2,pos,pos3.png,verursachen,-0.8,17,280620,282542
46,10,mel_sta_sta,M_first,1,G,2,neg,neg3.png,verursachen,-100,18,284846,287181
46,10,mel_sta_sta,M_first,1,G,2,neg,neg1.png,verhindern,100,19,289485,292893
46,10,mel_sta_sta,M_first,1,G,2,pos,pos2.png,verursachen,100,20,295205,298014
46,10,mel_sta_sta,M_first,1,G,2,neg,neg2.png,verursachen,-100,21,300317,301774
46,10,mel_sta_sta,M_first,1,G,2,pos,pos6.png,verhindern,0,22,304084,305101
46,10,mel_sta_sta,M_first,1,G,2,neg,neg4.png,verhindern,100,23,307424,309157
