subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
40,11,mel_end_sta,M_first,2,G,1,neg,neg4.png,verursachen,-100,0,149834,156122
40,11,mel_end_sta,M_first,2,G,1,pos,pos6.png,verursachen,81.2,1,158424,166958
40,11,mel_end_sta,M_first,2,G,1,neg,neg2.png,verursachen,-79.2,2,169264,174103
40,11,mel_end_sta,M_first,2,G,1,pos,pos3.png,verhindern,-78.8,3,176406,186165
40,11,mel_end_sta,M_first,2,G,1,neg,neg5.png,verhindern,100,4,188491,192002
40,11,mel_end_sta,M_first,2,G,1,neg,neg6.png,verursachen,-100,5,194311,196053
40,11,mel_end_sta,M_first,2,G,1,pos,pos4.png,verhindern,-84.4,6,198380,203210
40,11,mel_end_sta,M_first,2,G,1,pos,pos2.png,verursachen,62.4,7,205538,210114
40,11,mel_end_sta,M_first,2,G,1,pos,pos1.png,verursachen,100,8,212424,215435
40,11,mel_end_sta,M_first,2,G,1,pos,pos5.png,verhindern,-97.2,9,217745,225010
40,11,mel_end_sta,M_first,2,G,1,neg,neg1.png,verhindern,100,10,227317,229794
40,11,mel_end_sta,M_first,2,G,1,neg,neg3.png,verhindern,100,11,232105,233571
40,11,mel_end_sta,M_first,2,G,2,pos,pos2.png,verhindern,-82.8,12,235892,238202
40,11,mel_end_sta,M_first,2,G,2,pos,pos6.png,verhindern,-77.2,13,240512,243562
40,11,mel_end_sta,M_first,2,G,2,neg,neg4.png,verhindern,100,14,245884,247730
40,11,mel_end_sta,M_first,2,G,2,pos,pos5.png,verursachen,100,15,250038,251587
40,11,mel_end_sta,M_first,2,G,2,neg,neg5.png,verursachen,-100,16,253896,255589
40,11,mel_end_sta,M_first,2,G,2,neg,neg3.png,verursachen,-100,17,257895,259949
40,11,mel_end_sta,M_first,2,G,2,pos,pos4.png,verursachen,100,18,262269,263690
40,11,mel_end_sta,M_first,2,G,2,pos,pos1.png,verhindern,-95.2,19,266008,270322
40,11,mel_end_sta,M_first,2,G,2,neg,neg1.png,verursachen,-100,20,272632,274434
40,11,mel_end_sta,M_first,2,G,2,neg,neg6.png,verhindern,100,21,276748,278154
40,11,mel_end_sta,M_first,2,G,2,neg,neg2.png,verhindern,100,22,280466,281634
40,11,mel_end_sta,M_first,2,G,2,pos,pos3.png,verursachen,87.2,23,283944,287942
