subject_nr,group_number,m_cond,material_order,assignment,material,us_valence,us_file,f_relation,f_eval_rating,s_relation,s_eval_rating,trial_nr,time_rate_form,time_rate_delay
8,3,mel_sta_sta,M_first,1,M,positive,1good15.wav,startet,39.6,stoppt,-32.4,0,46494,62398
8,3,mel_sta_sta,M_first,1,M,negative,1bad15.wav,startet,19.6,stoppt,35.6,1,81324,92413
