subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
60,4,mel_end_end,M_first,1,G,1,neg,neg5.png,verursachen,-46,0,102459,115152
60,4,mel_end_end,M_first,1,G,1,neg,neg1.png,verhindern,-18,1,117472,122287
60,4,mel_end_end,M_first,1,G,1,pos,pos6.png,verhindern,11.2,2,124625,134613
60,4,mel_end_end,M_first,1,G,1,neg,neg4.png,verursachen,-100,3,136943,139359
60,4,mel_end_end,M_first,1,G,1,neg,neg2.png,verhindern,-17.2,4,141679,143902
60,4,mel_end_end,M_first,1,G,1,neg,neg6.png,verursachen,-100,5,146233,148158
60,4,mel_end_end,M_first,1,G,1,pos,pos5.png,verhindern,38.4,6,150467,153877
60,4,mel_end_end,M_first,1,G,1,pos,pos4.png,verursachen,38,7,156197,157382
60,4,mel_end_end,M_first,1,G,1,neg,neg3.png,verhindern,-100,8,159709,163110
60,4,mel_end_end,M_first,1,G,1,pos,pos2.png,verursachen,94.8,9,165435,167229
60,4,mel_end_end,M_first,1,G,1,pos,pos1.png,verursachen,60.8,10,169548,170837
60,4,mel_end_end,M_first,1,G,1,pos,pos3.png,verhindern,100,11,173169,174336
60,4,mel_end_end,M_first,1,G,2,pos,pos5.png,verursachen,100,12,176656,177798
60,4,mel_end_end,M_first,1,G,2,neg,neg2.png,verursachen,-30.4,13,180119,181326
60,4,mel_end_end,M_first,1,G,2,neg,neg1.png,verursachen,6.8,14,183673,185277
60,4,mel_end_end,M_first,1,G,2,pos,pos6.png,verursachen,21.6,15,187595,188893
60,4,mel_end_end,M_first,1,G,2,pos,pos2.png,verhindern,83.6,16,191223,192798
60,4,mel_end_end,M_first,1,G,2,pos,pos1.png,verhindern,36.8,17,195120,196358
60,4,mel_end_end,M_first,1,G,2,neg,neg3.png,verursachen,-100,18,198675,199697
60,4,mel_end_end,M_first,1,G,2,pos,pos3.png,verursachen,28.8,19,202012,203765
60,4,mel_end_end,M_first,1,G,2,pos,pos4.png,verhindern,39.2,20,206083,207397
60,4,mel_end_end,M_first,1,G,2,neg,neg4.png,verhindern,-100,21,209728,211376
60,4,mel_end_end,M_first,1,G,2,neg,neg6.png,verhindern,-100,22,213692,214750
60,4,mel_end_end,M_first,1,G,2,neg,neg5.png,verhindern,-56.8,23,217071,218222
