subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
52,5,scr_end_end,M_first,1,G,1,neg,neg6.png,verursachen,-100,0,130751,135465
52,5,scr_end_end,M_first,1,G,1,neg,neg4.png,verhindern,100,1,137779,142745
52,5,scr_end_end,M_first,1,G,1,pos,pos2.png,verhindern,-100,2,145069,152548
52,5,scr_end_end,M_first,1,G,1,neg,neg2.png,verhindern,100,3,154943,160609
52,5,scr_end_end,M_first,1,G,1,pos,pos3.png,verhindern,-100,4,162973,166301
52,5,scr_end_end,M_first,1,G,1,neg,neg5.png,verursachen,-100,5,168627,172681
52,5,scr_end_end,M_first,1,G,1,pos,pos6.png,verursachen,100,6,175002,179265
52,5,scr_end_end,M_first,1,G,1,neg,neg1.png,verursachen,-96.4,7,181604,184331
52,5,scr_end_end,M_first,1,G,1,pos,pos1.png,verursachen,100,8,186655,191305
52,5,scr_end_end,M_first,1,G,1,pos,pos5.png,verursachen,100,9,193623,196513
52,5,scr_end_end,M_first,1,G,1,neg,neg3.png,verhindern,100,10,198844,201504
52,5,scr_end_end,M_first,1,G,1,pos,pos4.png,verhindern,-100,11,203837,205969
52,5,scr_end_end,M_first,1,G,2,neg,neg6.png,verhindern,100,12,208298,211985
52,5,scr_end_end,M_first,1,G,2,pos,pos3.png,verursachen,100,13,214300,218792
52,5,scr_end_end,M_first,1,G,2,neg,neg2.png,verursachen,-100,14,221122,223465
52,5,scr_end_end,M_first,1,G,2,pos,pos2.png,verursachen,100,15,225776,228833
52,5,scr_end_end,M_first,1,G,2,pos,pos1.png,verhindern,-100,16,231166,233537
52,5,scr_end_end,M_first,1,G,2,neg,neg5.png,verhindern,100,17,235848,242265
52,5,scr_end_end,M_first,1,G,2,neg,neg4.png,verursachen,-100,18,244593,246553
52,5,scr_end_end,M_first,1,G,2,pos,pos6.png,verhindern,-100,19,248868,250881
52,5,scr_end_end,M_first,1,G,2,pos,pos5.png,verhindern,-100,20,253216,257041
52,5,scr_end_end,M_first,1,G,2,neg,neg1.png,verhindern,100,21,259369,262065
52,5,scr_end_end,M_first,1,G,2,pos,pos4.png,verursachen,100,22,264388,266817
52,5,scr_end_end,M_first,1,G,2,neg,neg3.png,verursachen,-100,23,269149,270872
