subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
50,9,scr_end_sta,M_first,2,G,1,neg,neg1.png,verursachen,-64.4,0,171866,179549
50,9,scr_end_sta,M_first,2,G,1,pos,pos2.png,verursachen,-14.8,1,181880,195997
50,9,scr_end_sta,M_first,2,G,1,neg,neg6.png,verursachen,-100,2,198328,205964
50,9,scr_end_sta,M_first,2,G,1,pos,pos1.png,verursachen,40.4,3,208292,215933
50,9,scr_end_sta,M_first,2,G,1,neg,neg5.png,verursachen,-88.4,4,218271,221948
50,9,scr_end_sta,M_first,2,G,1,pos,pos6.png,verhindern,-26,5,224282,234477
50,9,scr_end_sta,M_first,2,G,1,pos,pos4.png,verursachen,72.8,6,236799,243054
50,9,scr_end_sta,M_first,2,G,1,pos,pos3.png,verhindern,-40.8,7,245367,250821
50,9,scr_end_sta,M_first,2,G,1,neg,neg3.png,verhindern,100,8,253149,256092
50,9,scr_end_sta,M_first,2,G,1,pos,pos5.png,verhindern,-6.8,9,258426,264829
50,9,scr_end_sta,M_first,2,G,1,neg,neg4.png,verhindern,88,10,267150,271045
50,9,scr_end_sta,M_first,2,G,1,neg,neg2.png,verhindern,50,11,273369,277348
50,9,scr_end_sta,M_first,2,G,2,pos,pos1.png,verhindern,-66.4,12,279669,284061
50,9,scr_end_sta,M_first,2,G,2,neg,neg3.png,verursachen,-100,13,286370,288757
50,9,scr_end_sta,M_first,2,G,2,pos,pos2.png,verhindern,-33.2,14,291099,295252
50,9,scr_end_sta,M_first,2,G,2,neg,neg1.png,verhindern,74.8,15,297580,304317
50,9,scr_end_sta,M_first,2,G,2,neg,neg2.png,verursachen,-69.6,16,306634,308976
50,9,scr_end_sta,M_first,2,G,2,neg,neg6.png,verhindern,100,17,311313,313284
50,9,scr_end_sta,M_first,2,G,2,pos,pos3.png,verursachen,34.8,18,315610,318485
50,9,scr_end_sta,M_first,2,G,2,neg,neg4.png,verursachen,-82.8,19,320792,339293
50,9,scr_end_sta,M_first,2,G,2,pos,pos4.png,verhindern,-100,20,341623,343852
50,9,scr_end_sta,M_first,2,G,2,neg,neg5.png,verhindern,100,21,346175,349220
50,9,scr_end_sta,M_first,2,G,2,pos,pos5.png,verursachen,30,22,351546,354381
50,9,scr_end_sta,M_first,2,G,2,pos,pos6.png,verursachen,22.8,23,356708,361261
