subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
51,6,mel_sta_end,G_first,1,G,1,pos,pos1.png,verursachen,100,0,80186,87035
51,6,mel_sta_end,G_first,1,G,1,neg,neg6.png,verursachen,-100,1,89411,91180
51,6,mel_sta_end,G_first,1,G,1,pos,pos5.png,verhindern,-100,2,93566,96298
51,6,mel_sta_end,G_first,1,G,1,neg,neg4.png,verhindern,87.2,3,98640,101483
51,6,mel_sta_end,G_first,1,G,1,neg,neg1.png,verursachen,-100,4,103811,105971
51,6,mel_sta_end,G_first,1,G,1,pos,pos6.png,verursachen,100,5,108360,109866
51,6,mel_sta_end,G_first,1,G,1,pos,pos4.png,verhindern,-100,6,112210,114722
51,6,mel_sta_end,G_first,1,G,1,neg,neg3.png,verursachen,-100,7,117054,119326
51,6,mel_sta_end,G_first,1,G,1,pos,pos3.png,verursachen,100,8,121642,123243
51,6,mel_sta_end,G_first,1,G,1,neg,neg5.png,verhindern,100,9,125575,127634
51,6,mel_sta_end,G_first,1,G,1,neg,neg2.png,verhindern,55.6,10,129974,136651
51,6,mel_sta_end,G_first,1,G,1,pos,pos2.png,verhindern,-80.4,11,138982,143994
51,6,mel_sta_end,G_first,1,G,2,pos,pos1.png,verhindern,-100,12,146333,148666
51,6,mel_sta_end,G_first,1,G,2,pos,pos6.png,verhindern,-34.4,13,151014,154155
51,6,mel_sta_end,G_first,1,G,2,pos,pos5.png,verursachen,100,14,156475,158363
51,6,mel_sta_end,G_first,1,G,2,pos,pos4.png,verursachen,100,15,160702,162637
51,6,mel_sta_end,G_first,1,G,2,neg,neg1.png,verhindern,100,16,164961,166570
51,6,mel_sta_end,G_first,1,G,2,neg,neg5.png,verursachen,-100,17,168901,170115
51,6,mel_sta_end,G_first,1,G,2,pos,pos2.png,verursachen,71.6,18,172457,175467
51,6,mel_sta_end,G_first,1,G,2,neg,neg4.png,verursachen,-100,19,177800,179410
51,6,mel_sta_end,G_first,1,G,2,neg,neg2.png,verursachen,-58.8,20,181719,185528
51,6,mel_sta_end,G_first,1,G,2,pos,pos3.png,verhindern,-55.2,21,187846,190982
51,6,mel_sta_end,G_first,1,G,2,neg,neg3.png,verhindern,100,22,193308,195450
51,6,mel_sta_end,G_first,1,G,2,neg,neg6.png,verhindern,100,23,197787,203859
