subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
42,5,mel_sta_sta,G_first,2,G,1,neg,neg3.png,verursachen,-90.8,0,85699,106188
42,5,mel_sta_sta,G_first,2,G,1,pos,pos3.png,verursachen,18.8,1,108538,115771
42,5,mel_sta_sta,G_first,2,G,1,pos,pos4.png,verursachen,93.2,2,118104,125116
42,5,mel_sta_sta,G_first,2,G,1,pos,pos5.png,verhindern,-86.8,3,127438,134029
42,5,mel_sta_sta,G_first,2,G,1,neg,neg1.png,verhindern,20.4,4,136355,142316
42,5,mel_sta_sta,G_first,2,G,1,neg,neg6.png,verhindern,96.4,5,144647,152822
42,5,mel_sta_sta,G_first,2,G,1,pos,pos6.png,verhindern,-19.2,6,155144,160548
42,5,mel_sta_sta,G_first,2,G,1,neg,neg5.png,verhindern,79.2,7,162878,167644
42,5,mel_sta_sta,G_first,2,G,1,pos,pos1.png,verhindern,-58.4,8,169961,176876
42,5,mel_sta_sta,G_first,2,G,1,neg,neg4.png,verursachen,-92,9,179202,182227
42,5,mel_sta_sta,G_first,2,G,1,pos,pos2.png,verursachen,30.4,10,184580,188668
42,5,mel_sta_sta,G_first,2,G,1,neg,neg2.png,verursachen,-35.6,11,191005,195564
42,5,mel_sta_sta,G_first,2,G,2,pos,pos4.png,verhindern,-92.4,12,197890,201523
42,5,mel_sta_sta,G_first,2,G,2,neg,neg3.png,verhindern,91.2,13,203866,206572
42,5,mel_sta_sta,G_first,2,G,2,pos,pos5.png,verursachen,86,14,208892,211828
42,5,mel_sta_sta,G_first,2,G,2,pos,pos2.png,verhindern,-11.6,15,214153,219763
42,5,mel_sta_sta,G_first,2,G,2,pos,pos6.png,verursachen,10.8,16,222088,224911
42,5,mel_sta_sta,G_first,2,G,2,pos,pos1.png,verursachen,67.2,17,227250,229036
42,5,mel_sta_sta,G_first,2,G,2,neg,neg6.png,verursachen,-100,18,231361,234587
42,5,mel_sta_sta,G_first,2,G,2,neg,neg5.png,verursachen,-88.4,19,236920,241231
42,5,mel_sta_sta,G_first,2,G,2,neg,neg4.png,verhindern,87.2,20,243556,247300
42,5,mel_sta_sta,G_first,2,G,2,neg,neg2.png,verhindern,61.6,21,249625,254059
42,5,mel_sta_sta,G_first,2,G,2,pos,pos3.png,verhindern,-10,22,256393,259964
42,5,mel_sta_sta,G_first,2,G,2,neg,neg1.png,verursachen,-50,23,262287,264900
