subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
48,13,scr_end_end,G_first,2,G,1,pos,pos5.png,verhindern,-38,0,56945,69862
48,13,scr_end_end,G_first,2,G,1,neg,neg5.png,verursachen,-98.8,1,72261,78559
48,13,scr_end_end,G_first,2,G,1,pos,pos1.png,verursachen,96,2,80929,87238
48,13,scr_end_end,G_first,2,G,1,neg,neg4.png,verursachen,-100,3,89573,93023
48,13,scr_end_end,G_first,2,G,1,pos,pos6.png,verhindern,-44.4,4,95354,103606
48,13,scr_end_end,G_first,2,G,1,neg,neg3.png,verhindern,100,5,105941,108695
48,13,scr_end_end,G_first,2,G,1,pos,pos3.png,verursachen,57.6,6,111020,113927
48,13,scr_end_end,G_first,2,G,1,pos,pos4.png,verhindern,-76.8,7,116244,120110
48,13,scr_end_end,G_first,2,G,1,neg,neg2.png,verursachen,-75.2,8,122430,126423
48,13,scr_end_end,G_first,2,G,1,neg,neg1.png,verhindern,83.2,9,128733,130823
48,13,scr_end_end,G_first,2,G,1,pos,pos2.png,verursachen,78.8,10,133153,135743
48,13,scr_end_end,G_first,2,G,1,neg,neg6.png,verhindern,-97.2,11,138072,141438
48,13,scr_end_end,G_first,2,G,2,neg,neg5.png,verhindern,100,12,143758,147783
48,13,scr_end_end,G_first,2,G,2,neg,neg2.png,verhindern,66,13,150110,153246
48,13,scr_end_end,G_first,2,G,2,pos,pos6.png,verursachen,3.6,14,155564,160114
48,13,scr_end_end,G_first,2,G,2,neg,neg1.png,verursachen,-83.6,15,162431,165079
48,13,scr_end_end,G_first,2,G,2,pos,pos1.png,verhindern,-76,16,167402,170250
48,13,scr_end_end,G_first,2,G,2,pos,pos5.png,verursachen,36.4,17,172568,176430
48,13,scr_end_end,G_first,2,G,2,pos,pos3.png,verhindern,-44.8,18,178747,181463
48,13,scr_end_end,G_first,2,G,2,pos,pos4.png,verursachen,50.4,19,183792,186695
48,13,scr_end_end,G_first,2,G,2,neg,neg6.png,verursachen,-100,20,189012,192342
48,13,scr_end_end,G_first,2,G,2,neg,neg4.png,verhindern,100,21,194659,197055
48,13,scr_end_end,G_first,2,G,2,pos,pos2.png,verhindern,-74,22,199375,201583
48,13,scr_end_end,G_first,2,G,2,neg,neg3.png,verursachen,-92,23,203900,207311
