subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
13,12,mel_end_end,M_first,2,G,1,neg,neg1.png,verursachen,40.8,0,125968,134635
13,12,mel_end_end,M_first,2,G,1,pos,pos3.png,verhindern,47.6,1,136943,146870
13,12,mel_end_end,M_first,2,G,1,neg,neg2.png,verhindern,-40,2,149181,150767
13,12,mel_end_end,M_first,2,G,1,pos,pos1.png,verhindern,52,3,153075,155040
13,12,mel_end_end,M_first,2,G,1,neg,neg3.png,verhindern,-91.2,4,157364,158829
13,12,mel_end_end,M_first,2,G,1,pos,pos4.png,verursachen,58.8,5,161143,162237
13,12,mel_end_end,M_first,2,G,1,pos,pos5.png,verhindern,-2,6,164547,165402
13,12,mel_end_end,M_first,2,G,1,pos,pos6.png,verursachen,35.2,7,167716,168731
13,12,mel_end_end,M_first,2,G,1,pos,pos2.png,verursachen,23.2,8,171040,172428
13,12,mel_end_end,M_first,2,G,1,neg,neg5.png,verhindern,-81.2,9,174736,175712
13,12,mel_end_end,M_first,2,G,1,neg,neg4.png,verursachen,-79.2,10,178024,182996
13,12,mel_end_end,M_first,2,G,1,neg,neg6.png,verursachen,-78.4,11,185317,186756
13,12,mel_end_end,M_first,2,G,2,pos,pos5.png,verursachen,0,12,189063,189951
13,12,mel_end_end,M_first,2,G,2,neg,neg1.png,verhindern,0,13,192259,192959
13,12,mel_end_end,M_first,2,G,2,neg,neg2.png,verursachen,-64,14,195280,196575
13,12,mel_end_end,M_first,2,G,2,neg,neg5.png,verursachen,-62.8,15,198887,200054
13,12,mel_end_end,M_first,2,G,2,pos,pos6.png,verhindern,50.4,16,202366,203548
13,12,mel_end_end,M_first,2,G,2,pos,pos4.png,verhindern,96,17,205862,207438
13,12,mel_end_end,M_first,2,G,2,neg,neg3.png,verursachen,-100,18,209749,210700
13,12,mel_end_end,M_first,2,G,2,pos,pos1.png,verursachen,62.4,19,213012,213942
13,12,mel_end_end,M_first,2,G,2,pos,pos3.png,verursachen,87.6,20,216260,217838
13,12,mel_end_end,M_first,2,G,2,neg,neg6.png,verhindern,-100,21,220147,221246
13,12,mel_end_end,M_first,2,G,2,pos,pos2.png,verhindern,24.4,22,223560,224490
13,12,mel_end_end,M_first,2,G,2,neg,neg4.png,verhindern,-78.4,23,226798,228692
