subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
10,2,scr_sta_end,M_first,2,G,1,neg,neg2.png,verursachen,-98,0,131466,137512
10,2,scr_sta_end,M_first,2,G,1,pos,pos6.png,verursachen,87.2,1,139834,143921
10,2,scr_sta_end,M_first,2,G,1,pos,pos4.png,verhindern,-91.2,2,146245,149457
10,2,scr_sta_end,M_first,2,G,1,pos,pos3.png,verhindern,-84,3,151781,154138
10,2,scr_sta_end,M_first,2,G,1,neg,neg5.png,verhindern,100,4,156459,158837
10,2,scr_sta_end,M_first,2,G,1,neg,neg6.png,verhindern,100,5,161166,163004
10,2,scr_sta_end,M_first,2,G,1,neg,neg4.png,verursachen,-100,6,165320,166968
10,2,scr_sta_end,M_first,2,G,1,pos,pos1.png,verursachen,100,7,169290,172130
10,2,scr_sta_end,M_first,2,G,1,pos,pos5.png,verursachen,100,8,174451,176438
10,2,scr_sta_end,M_first,2,G,1,neg,neg1.png,verhindern,100,9,178756,181075
10,2,scr_sta_end,M_first,2,G,1,neg,neg3.png,verursachen,-100,10,183400,185989
10,2,scr_sta_end,M_first,2,G,1,pos,pos2.png,verhindern,-100,11,188312,190144
10,2,scr_sta_end,M_first,2,G,2,neg,neg2.png,verhindern,100,12,192467,194785
10,2,scr_sta_end,M_first,2,G,2,neg,neg5.png,verursachen,-100,13,197102,199088
10,2,scr_sta_end,M_first,2,G,2,pos,pos4.png,verursachen,100,14,201405,202957
10,2,scr_sta_end,M_first,2,G,2,neg,neg6.png,verursachen,-100,15,205272,206560
10,2,scr_sta_end,M_first,2,G,2,pos,pos5.png,verhindern,-100,16,208873,210249
10,2,scr_sta_end,M_first,2,G,2,pos,pos3.png,verursachen,100,17,212572,214112
10,2,scr_sta_end,M_first,2,G,2,neg,neg1.png,verursachen,-100,18,216434,218191
10,2,scr_sta_end,M_first,2,G,2,neg,neg4.png,verhindern,100,19,220513,222126
10,2,scr_sta_end,M_first,2,G,2,pos,pos2.png,verursachen,100,20,224444,225736
10,2,scr_sta_end,M_first,2,G,2,pos,pos6.png,verhindern,-100,21,228055,229153
10,2,scr_sta_end,M_first,2,G,2,neg,neg3.png,verhindern,100,22,231456,233332
10,2,scr_sta_end,M_first,2,G,2,pos,pos1.png,verhindern,-100,23,235655,236758
