subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
5,14,scr_sta_sta,G_first,2,G,1,pos,pos2.png,verursachen,81.6,0,47488,54313
5,14,scr_sta_sta,G_first,2,G,1,pos,pos3.png,verhindern,96.4,1,56675,60640
5,14,scr_sta_sta,G_first,2,G,1,neg,neg3.png,verursachen,-100,2,63097,64379
5,14,scr_sta_sta,G_first,2,G,1,neg,neg6.png,verursachen,-91.2,3,66688,68280
5,14,scr_sta_sta,G_first,2,G,1,pos,pos5.png,verursachen,52,4,70607,72810
5,14,scr_sta_sta,G_first,2,G,1,pos,pos4.png,verhindern,74,5,75176,78142
5,14,scr_sta_sta,G_first,2,G,1,neg,neg2.png,verhindern,-100,6,80469,82859
5,14,scr_sta_sta,G_first,2,G,1,pos,pos6.png,verursachen,84,7,85189,87017
5,14,scr_sta_sta,G_first,2,G,1,neg,neg1.png,verursachen,-76,8,89343,93304
5,14,scr_sta_sta,G_first,2,G,1,neg,neg4.png,verhindern,-100,9,95636,96714
5,14,scr_sta_sta,G_first,2,G,1,pos,pos1.png,verhindern,100,10,99040,100040
5,14,scr_sta_sta,G_first,2,G,1,neg,neg5.png,verhindern,-93.2,11,102370,103093
5,14,scr_sta_sta,G_first,2,G,2,pos,pos4.png,verursachen,69.6,12,105416,106276
5,14,scr_sta_sta,G_first,2,G,2,neg,neg6.png,verhindern,-80.8,13,108605,109351
5,14,scr_sta_sta,G_first,2,G,2,neg,neg2.png,verursachen,-70.4,14,111675,113191
5,14,scr_sta_sta,G_first,2,G,2,pos,pos6.png,verhindern,100,15,115516,116655
5,14,scr_sta_sta,G_first,2,G,2,neg,neg5.png,verursachen,-100,16,118977,119710
5,14,scr_sta_sta,G_first,2,G,2,neg,neg3.png,verhindern,-94.8,17,122038,122892
5,14,scr_sta_sta,G_first,2,G,2,pos,pos3.png,verursachen,86.8,18,125211,126319
5,14,scr_sta_sta,G_first,2,G,2,neg,neg1.png,verhindern,-100,19,128628,129509
5,14,scr_sta_sta,G_first,2,G,2,neg,neg4.png,verursachen,-100,20,131835,132595
5,14,scr_sta_sta,G_first,2,G,2,pos,pos1.png,verursachen,100,21,134917,135790
5,14,scr_sta_sta,G_first,2,G,2,pos,pos2.png,verhindern,100,22,138114,145545
5,14,scr_sta_sta,G_first,2,G,2,pos,pos5.png,verhindern,-86,23,147868,149260
