subject_nr,group_number,m_cond,material_order,assignment,material,half,us_valence,us_file,relation,eval_rating,trial_nr,time_rate_form,time_rate_delay
12,10,mel_sta_end,M_first,2,G,1,pos,pos4.png,verhindern,-100,0,135420,153811
12,10,mel_sta_end,M_first,2,G,1,neg,neg5.png,verhindern,100,1,156128,165303
12,10,mel_sta_end,M_first,2,G,1,neg,neg3.png,verursachen,-100,2,167625,172336
12,10,mel_sta_end,M_first,2,G,1,neg,neg2.png,verursachen,-52.4,3,174644,182780
12,10,mel_sta_end,M_first,2,G,1,neg,neg6.png,verursachen,-100,4,185101,189016
12,10,mel_sta_end,M_first,2,G,1,pos,pos6.png,verhindern,-13.2,5,191331,197352
12,10,mel_sta_end,M_first,2,G,1,neg,neg4.png,verhindern,80.8,6,199663,203023
12,10,mel_sta_end,M_first,2,G,1,pos,pos3.png,verursachen,34,7,205341,212690
12,10,mel_sta_end,M_first,2,G,1,pos,pos5.png,verursachen,88,8,215004,220683
12,10,mel_sta_end,M_first,2,G,1,neg,neg1.png,verhindern,100,9,222997,229026
12,10,mel_sta_end,M_first,2,G,1,pos,pos1.png,verhindern,-99.2,10,231338,237267
12,10,mel_sta_end,M_first,2,G,1,pos,pos2.png,verursachen,9.2,11,239586,246513
12,10,mel_sta_end,M_first,2,G,2,neg,neg5.png,verursachen,-100,12,248827,255914
12,10,mel_sta_end,M_first,2,G,2,neg,neg6.png,verhindern,100,13,258224,262276
12,10,mel_sta_end,M_first,2,G,2,pos,pos4.png,verursachen,58,14,264597,270737
12,10,mel_sta_end,M_first,2,G,2,pos,pos5.png,verhindern,-81.2,15,273058,276887
12,10,mel_sta_end,M_first,2,G,2,neg,neg1.png,verursachen,-51.2,16,279202,283181
12,10,mel_sta_end,M_first,2,G,2,neg,neg2.png,verhindern,67.6,17,285491,289460
12,10,mel_sta_end,M_first,2,G,2,neg,neg3.png,verhindern,100,18,291787,293913
12,10,mel_sta_end,M_first,2,G,2,pos,pos2.png,verhindern,-41.6,19,296229,300774
12,10,mel_sta_end,M_first,2,G,2,pos,pos3.png,verhindern,-22.4,20,303100,305576
12,10,mel_sta_end,M_first,2,G,2,pos,pos1.png,verursachen,25.6,21,307892,310100
12,10,mel_sta_end,M_first,2,G,2,pos,pos6.png,verursachen,14.4,22,312419,315022
12,10,mel_sta_end,M_first,2,G,2,neg,neg4.png,verursachen,-100,23,317342,319244
