  ECOsub2 [12-2011]

  1Liste
Liste[i].wort, Liste[i].istwort,  Liste[i].istpositiv, uspositiv, istmaskiert
 dann 5x: Liste[i].us[j]
 dann: 3x Liste[i].liking[j]
  0  hilejin   0  -1   0   0  18   8  21   3  12 -1  -1  -1
  1  larnist   0  -1   0   0  23   6  22  24  10 -1  -1  -1
  2    medan   0  -1   0   0  13   7  19  14   4 -1  -1  -1
  3  permife   0  -1   0   0   5  15   2  17   9 -1  -1  -1
  4   schese   0  -1   0   0  20  16   1   0  11 -1  -1  -1
  5  pimuide   0  -1   0   0   4  15   5  19  16 -1  -1  -1
  6  furasti   0  -1   0   1   8   0  18  12  11 -1  -1  -1
  7   botuyn   0  -1   0   1   9  20  21  10  22 -1  -1  -1
  8  laumens   0  -1   0   1  13   7  24  23  14 -1  -1  -1
  9   ubajec   0  -1   0   1  17   2   6   1   3 -1  -1  -1
 10    yosud   0  -1   0   1   1   6  11  12  23 -1  -1  -1
 11    botsy   0  -1   0   1   9   7  15  10  24 -1  -1  -1
 12    noste   0  -1   1   0  17  10  20  11  14 -1  -1  -1
 13    tewok   0  -1   1   0  22   6   3   5   2 -1  -1  -1
 14    obacu   0  -1   1   0   8  13   4   7   0 -1  -1  -1
 15  molkate   0  -1   1   0  12  19  23  21   9 -1  -1  -1
 16    frask   0  -1   1   0   1  18  16  24  15 -1  -1  -1
 17   hiwawa   0  -1   1   0   7  13   3  12   1 -1  -1  -1
 18  sleshen   0  -1   1   1  16  17   6  14  18 -1  -1  -1
 19  umeuken   0  -1   1   1   0   9  22   5  11 -1  -1  -1
 20   nalber   0  -1   1   1  10   8  19  21  20 -1  -1  -1
 21   jaciyn   0  -1   1   1  23  15   2  24   4 -1  -1  -1
 22  kiwehon   0  -1   1   1  14  12   3   4   6 -1  -1  -1
 23   uwimor   0  -1   1   1  10  16  19   7  11 -1  -1  -1
 24    schön   1   0   0   0  19  16  18   5  17 -1  -1  -1
 25   ananas   1   0   0   0  14   8  13   3   2 -1  -1  -1
 26     bach   1   0   0   0  21  20  22   0   4 -1  -1  -1
 27   hübsch   1   0   0   1   1   0  14  10  16 -1  -1  -1
 28  hautnah   1   0   0   1   5  21  20  17   8 -1  -1  -1
 29     baby   1   0   0   1   2  11  23   7   6 -1  -1  -1
 30     tanz   1   0   1   0  17  21  22   9   1 -1  -1  -1
 31    sanft   1   0   1   0  18  20   8  15   2 -1  -1  -1
 32    jacht   1   0   1   0  23  24   5  13   0 -1  -1  -1
 33     jazz   1   0   1   1  20   6  11  12   4 -1  -1  -1
 34    sacht   1   0   1   1  22   2  17   3   1 -1  -1  -1
 35   schatz   1   0   1   1  14   9  24  23   7 -1  -1  -1
 36  erreger   1   1   0   0  18   3   9  22  12 -1  -1  -1
 37  grimmig   1   1   0   0  19   4  13  24  15 -1  -1  -1
 38    viper   1   1   0   0  13  14  11  16  24 -1  -1  -1
 39   gierig   1   1   0   1  10  12   2  18  21 -1  -1  -1
 40    droge   1   1   0   1  22  20   6   4   5 -1  -1  -1
 41    eklig   1   1   0   1   1   9   7   8   0 -1  -1  -1
 42     irre   1   1   1   0  13  19   5   0  21 -1  -1  -1
 43     mord   1   1   1   0   8  18  16  10  15 -1  -1  -1
 44    kippe   1   1   1   0   5  11  10  24  14 -1  -1  -1
 45    groll   1   1   1   1  15   6  12  22  17 -1  -1  -1
 46    krieg   1   1   1   1  13  16   4   3   7 -1  -1  -1
 47   kerker   1   1   1   1   9  18  23   1  21 -1  -1  -1
CSs
positiv, cs, Liste[positiv*5+cs].wort, fn
  0   0 hilejin 
  0   1 larnist 
  0   2 medan 
  0   3 permife 
  0   4 schese 
  1   0 pimuide 
  1   1 furasti 
  1   2 botuyn 
  1   3 laumens 
  1   4 ubajec 
US-Bilder
cs, Liste[cs].wort, istpositiv, usnr, Liste[cs].us[us], fn
  0 hilejin  -1   0  18 bild/pos (19)s (Large).bmp
  0 hilejin  -1   1   8 bild/pos (9)s (Large).bmp
  0 hilejin  -1   2  21 bild/pos (22)s (Large).bmp
  0 hilejin  -1   3   3 bild/pos (4)s (Large).bmp
  0 hilejin  -1   4  12 bild/pos (13)s (Large).bmp
  1 larnist  -1   0  23 bild/pos (24)s (Large).bmp
  1 larnist  -1   1   6 bild/pos (7)s (Large).bmp
  1 larnist  -1   2  22 bild/pos (23)s (Large).bmp
  1 larnist  -1   3  24 bild/pos (25)s (Large).bmp
  1 larnist  -1   4  10 bild/pos (11)s (Large).bmp
  2 medan  -1   0  13 bild/pos (14)s (Large).bmp
  2 medan  -1   1   7 bild/pos (8)s (Large).bmp
  2 medan  -1   2  19 bild/pos (20)s (Large).bmp
  2 medan  -1   3  14 bild/pos (15)s (Large).bmp
  2 medan  -1   4   4 bild/pos (5)s (Large).bmp
  3 permife  -1   0   5 bild/pos (6)s (Large).bmp
  3 permife  -1   1  15 bild/pos (16)s (Large).bmp
  3 permife  -1   2   2 bild/pos (3)s (Large).bmp
  3 permife  -1   3  17 bild/pos (18)s (Large).bmp
  3 permife  -1   4   9 bild/pos (10)s (Large).bmp
  4 schese  -1   0  20 bild/pos (21)s (Large).bmp
  4 schese  -1   1  16 bild/pos (17)s (Large).bmp
  4 schese  -1   2   1 bild/pos (2)s (Large).bmp
  4 schese  -1   3   0 bild/pos (1)s (Large).bmp
  4 schese  -1   4  11 bild/pos (12)s (Large).bmp
  5 pimuide  -1   0   4 bild/pos (5)s (Large).bmp
  5 pimuide  -1   1  15 bild/pos (16)s (Large).bmp
  5 pimuide  -1   2   5 bild/pos (6)s (Large).bmp
  5 pimuide  -1   3  19 bild/pos (20)s (Large).bmp
  5 pimuide  -1   4  16 bild/pos (17)s (Large).bmp
  6 furasti  -1   0   8 bild/pos (9)s (Large).bmp
  6 furasti  -1   1   0 bild/pos (1)s (Large).bmp
  6 furasti  -1   2  18 bild/pos (19)s (Large).bmp
  6 furasti  -1   3  12 bild/pos (13)s (Large).bmp
  6 furasti  -1   4  11 bild/pos (12)s (Large).bmp
  7 botuyn  -1   0   9 bild/pos (10)s (Large).bmp
  7 botuyn  -1   1  20 bild/pos (21)s (Large).bmp
  7 botuyn  -1   2  21 bild/pos (22)s (Large).bmp
  7 botuyn  -1   3  10 bild/pos (11)s (Large).bmp
  7 botuyn  -1   4  22 bild/pos (23)s (Large).bmp
  8 laumens  -1   0  13 bild/pos (14)s (Large).bmp
  8 laumens  -1   1   7 bild/pos (8)s (Large).bmp
  8 laumens  -1   2  24 bild/pos (25)s (Large).bmp
  8 laumens  -1   3  23 bild/pos (24)s (Large).bmp
  8 laumens  -1   4  14 bild/pos (15)s (Large).bmp
  9 ubajec  -1   0  17 bild/pos (18)s (Large).bmp
  9 ubajec  -1   1   2 bild/pos (3)s (Large).bmp
  9 ubajec  -1   2   6 bild/pos (7)s (Large).bmp
  9 ubajec  -1   3   1 bild/pos (2)s (Large).bmp
  9 ubajec  -1   4   3 bild/pos (4)s (Large).bmp
 10 yosud  -1   0   1 bild/pos (2)s (Large).bmp
 10 yosud  -1   1   6 bild/pos (7)s (Large).bmp
 10 yosud  -1   2  11 bild/pos (12)s (Large).bmp
 10 yosud  -1   3  12 bild/pos (13)s (Large).bmp
 10 yosud  -1   4  23 bild/pos (24)s (Large).bmp
 11 botsy  -1   0   9 bild/pos (10)s (Large).bmp
 11 botsy  -1   1   7 bild/pos (8)s (Large).bmp
 11 botsy  -1   2  15 bild/pos (16)s (Large).bmp
 11 botsy  -1   3  10 bild/pos (11)s (Large).bmp
 11 botsy  -1   4  24 bild/pos (25)s (Large).bmp
 12 noste  -1   0  17 bild/pos (18)s (Large).bmp
 12 noste  -1   1  10 bild/pos (11)s (Large).bmp
 12 noste  -1   2  20 bild/pos (21)s (Large).bmp
 12 noste  -1   3  11 bild/pos (12)s (Large).bmp
 12 noste  -1   4  14 bild/pos (15)s (Large).bmp
 13 tewok  -1   0  22 bild/pos (23)s (Large).bmp
 13 tewok  -1   1   6 bild/pos (7)s (Large).bmp
 13 tewok  -1   2   3 bild/pos (4)s (Large).bmp
 13 tewok  -1   3   5 bild/pos (6)s (Large).bmp
 13 tewok  -1   4   2 bild/pos (3)s (Large).bmp
 14 obacu  -1   0   8 bild/pos (9)s (Large).bmp
 14 obacu  -1   1  13 bild/pos (14)s (Large).bmp
 14 obacu  -1   2   4 bild/pos (5)s (Large).bmp
 14 obacu  -1   3   7 bild/pos (8)s (Large).bmp
 14 obacu  -1   4   0 bild/pos (1)s (Large).bmp
 15 molkate  -1   0  12 bild/pos (13)s (Large).bmp
 15 molkate  -1   1  19 bild/pos (20)s (Large).bmp
 15 molkate  -1   2  23 bild/pos (24)s (Large).bmp
 15 molkate  -1   3  21 bild/pos (22)s (Large).bmp
 15 molkate  -1   4   9 bild/pos (10)s (Large).bmp
 16 frask  -1   0   1 bild/pos (2)s (Large).bmp
 16 frask  -1   1  18 bild/pos (19)s (Large).bmp
 16 frask  -1   2  16 bild/pos (17)s (Large).bmp
 16 frask  -1   3  24 bild/pos (25)s (Large).bmp
 16 frask  -1   4  15 bild/pos (16)s (Large).bmp
 17 hiwawa  -1   0   7 bild/pos (8)s (Large).bmp
 17 hiwawa  -1   1  13 bild/pos (14)s (Large).bmp
 17 hiwawa  -1   2   3 bild/pos (4)s (Large).bmp
 17 hiwawa  -1   3  12 bild/pos (13)s (Large).bmp
 17 hiwawa  -1   4   1 bild/pos (2)s (Large).bmp
 18 sleshen  -1   0  16 bild/pos (17)s (Large).bmp
 18 sleshen  -1   1  17 bild/pos (18)s (Large).bmp
 18 sleshen  -1   2   6 bild/pos (7)s (Large).bmp
 18 sleshen  -1   3  14 bild/pos (15)s (Large).bmp
 18 sleshen  -1   4  18 bild/pos (19)s (Large).bmp
 19 umeuken  -1   0   0 bild/pos (1)s (Large).bmp
 19 umeuken  -1   1   9 bild/pos (10)s (Large).bmp
 19 umeuken  -1   2  22 bild/pos (23)s (Large).bmp
 19 umeuken  -1   3   5 bild/pos (6)s (Large).bmp
 19 umeuken  -1   4  11 bild/pos (12)s (Large).bmp
 20 nalber  -1   0  10 bild/pos (11)s (Large).bmp
 20 nalber  -1   1   8 bild/pos (9)s (Large).bmp
 20 nalber  -1   2  19 bild/pos (20)s (Large).bmp
 20 nalber  -1   3  21 bild/pos (22)s (Large).bmp
 20 nalber  -1   4  20 bild/pos (21)s (Large).bmp
 21 jaciyn  -1   0  23 bild/pos (24)s (Large).bmp
 21 jaciyn  -1   1  15 bild/pos (16)s (Large).bmp
 21 jaciyn  -1   2   2 bild/pos (3)s (Large).bmp
 21 jaciyn  -1   3  24 bild/pos (25)s (Large).bmp
 21 jaciyn  -1   4   4 bild/pos (5)s (Large).bmp
 22 kiwehon  -1   0  14 bild/pos (15)s (Large).bmp
 22 kiwehon  -1   1  12 bild/pos (13)s (Large).bmp
 22 kiwehon  -1   2   3 bild/pos (4)s (Large).bmp
 22 kiwehon  -1   3   4 bild/pos (5)s (Large).bmp
 22 kiwehon  -1   4   6 bild/pos (7)s (Large).bmp
 23 uwimor  -1   0  10 bild/pos (11)s (Large).bmp
 23 uwimor  -1   1  16 bild/pos (17)s (Large).bmp
 23 uwimor  -1   2  19 bild/pos (20)s (Large).bmp
 23 uwimor  -1   3   7 bild/pos (8)s (Large).bmp
 23 uwimor  -1   4  11 bild/pos (12)s (Large).bmp
 24 schön   0   0  19 bild/neg (20)s (Large).bmp
 24 schön   0   1  16 bild/neg (17)s (Large).bmp
 24 schön   0   2  18 bild/neg (19)s (Large).bmp
 24 schön   0   3   5 bild/neg (6)s (Large).bmp
 24 schön   0   4  17 bild/neg (18)s (Large).bmp
 25 ananas   0   0  14 bild/neg (15)s (Large).bmp
 25 ananas   0   1   8 bild/neg (9)s (Large).bmp
 25 ananas   0   2  13 bild/neg (14)s (Large).bmp
 25 ananas   0   3   3 bild/neg (4)s (Large).bmp
 25 ananas   0   4   2 bild/neg (3)s (Large).bmp
 26 bach   0   0  21 bild/neg (22)s (Large).bmp
 26 bach   0   1  20 bild/neg (21)s (Large).bmp
