Pudel3  22   1   2   2   4  25   2   1   1   1 SOPADED 1 6
Pudel3  22   1   2   2   4  25   2   1   1   1 SOPADED 1 3
Pudel3  22   1   2   2   4  25   2   1   1   1 SOPADED 1 1
Pudel3  22   1   2   2   4  25   2   1   1   1 SOPADED 1 4
Pudel3  22   1   2   2   4  25   2   1   1   1 SOPADED 1 5
Pudel3  22   1   2   2   4  25   2   1   1   1 SOPADED 1 2
Pudel3  22   1   2   2   4  25   2   1   1   1 SOPADED 2 2
Pudel3  22   1   2   2   4  25   2   1   1   1 SOPADED 2 1
Pudel3  22   1   2   2   4  25   2   1   1   1 SOPADED 2 4
Pudel3  22   1   2   2   4  25   2   1   1   1 SOPADED 2 6
Pudel3  22   1   2   2   4  25   2   1   1   1 SOPADED 2 3
Pudel3  22   1   2   2   4  25   2   1   1   1 SOPADED 2 5
Pudel3  22   1   2   2   4  25   2   1   1   1 SOPADED   1   1   4 1422   4   1
Pudel3  22   1   2   2   4  25   2   1   1   1 SOPADED   1   2   5 939   5   1
Pudel3  22   1   2   2   4  25   2   1   1   1 SOPADED   1   3   6 576   6   1
Pudel3  22   1   2   2   4  25   2   1   1   1 SOPADED   1   4   3 813   3   1
Pudel3  22   1   2   2   4  25   2   1   1   1 SOPADED   1   5   2 547   2   1
Pudel3  22   1   2   2   4  25   2   1   1   1 SOPADED   1   6   1 538   1   1
Pudel3  22   1   2   2   4  25   2   1   1   1 SOPADED   1   7   4 697   4   1
Pudel3  22   1   2   2   4  25   2   1   1   1 SOPADED   1   8   2 598   2   1
Pudel3  22   1   2   2   4  25   2   1   1   1 SOPADED   1   9   4 591   3   0
Pudel3  22   1   2   2   4  25   2   1   1   1 SOPADED   1  10   1 753   1   1
Pudel3  22   1   2   2   4  25   2   1   1   1 SOPADED   1  11   5 872   5   1
Pudel3  22   1   2   2   4  25   2   1   1   1 SOPADED   1  12   6 790   6   1
Pudel3  22   1   2   2   4  25   2   1   1   1 SOPADED   1  13   3 1474   3   1
