Liste
Liste[i].wort, Liste[i].istwort,  Liste[i].istpositiv, uspositiv, istmaskiert
 dann 5x: Liste[i].us[j]
 dann: 3x Liste[i].liking[j]
  0  sleshen   0  -1   0   0   9  12   5   8   0 -1  -1  -1
  1   hiwawa   0  -1   0   0  22  19   3  21   6 -1  -1  -1
  2    frask   0  -1   0   0   4   7  14  11  23 -1  -1  -1
  3    tewok   0  -1   0   0  17   2  18  24  16 -1  -1  -1
  4   nalber   0  -1   0   0  10   1  13  20  15 -1  -1  -1
  5   ubajec   0  -1   0   0  19   6  11  13   7 -1  -1  -1
  6   schese   0  -1   0   1   5   8   0   2   3 -1  -1  -1
  7    noste   0  -1   0   1  21  18  23  24  20 -1  -1  -1
  8  furasti   0  -1   0   1  16  12  17  10  22 -1  -1  -1
  9   botuyn   0  -1   0   1   4   9   1  15  14 -1  -1  -1
 10  umeuken   0  -1   0   1   1   0   8  17  23 -1  -1  -1
 11  kiwehon   0  -1   0   1   7  18  24  15   3 -1  -1  -1
 12  molkate   0  -1   1   0  21  13  19  14  20 -1  -1  -1
 13    botsy   0  -1   1   0  11  24   2  23  15 -1  -1  -1
 14    yosud   0  -1   1   0   3  12  17   4   8 -1  -1  -1
 15   jaciyn   0  -1   1   0   6   9   1   7  22 -1  -1  -1
 16  laumens   0  -1   1   0  10  18   0  16   5 -1  -1  -1
 17  permife   0  -1   1   0  12   8  20   9   7 -1  -1  -1
 18    obacu   0  -1   1   1  10  19  24   1  17 -1  -1  -1
 19    medan   0  -1   1   1  23   6  11  13  18 -1  -1  -1
 20  hilejin   0  -1   1   1  16  15  14   0   4 -1  -1  -1
 21   uwimor   0  -1   1   1   3   5  21  22   2 -1  -1  -1
 22  pimuide   0  -1   1   1   8  14  10  20   9 -1  -1  -1
 23  larnist   0  -1   1   1   6  17   1  18   7 -1  -1  -1
 24     jazz   1   0   0   0  20   4   9   6  13 -1  -1  -1
 25     bach   1   0   0   0  14   2  16  22  19 -1  -1  -1
 26    sacht   1   0   0   0  12  21  10  11   5 -1  -1  -1
 27   hübsch   1   0   0   1  18   4   5   6  11 -1  -1  -1
 28     baby   1   0   0   1  24  16   1   7  17 -1  -1  -1
 29    schön   1   0   0   1  13  20  10  15  21 -1  -1  -1
 30   schatz   1   0   1   0  11  12  15  21  23 -1  -1  -1
 31    jacht   1   0   1   0   3  24   4  19  16 -1  -1  -1
 32     tanz   1   0   1   0   5   2   0  13  22 -1  -1  -1
 33    sanft   1   0   1   1  23  18  24   6   0 -1  -1  -1
 34   ananas   1   0   1   1   7  22  20  19   4 -1  -1  -1
 35  hautnah   1   0   1   1  12   9  15  21   2 -1  -1  -1
 36  grimmig   1   1   0   0  14  12   2  23   0 -1  -1  -1
 37    droge   1   1   0   0  19  22   3   8   9 -1  -1  -1
 38    groll   1   1   0   0   0  19  11   8  16 -1  -1  -1
 39    kippe   1   1   0   1  14   1   2   7  23 -1  -1  -1
 40     irre   1   1   0   1   5  12   3  24  17 -1  -1  -1
 41  erreger   1   1   0   1  15  13  10   4  22 -1  -1  -1
 42    krieg   1   1   1   0   5   8  11  10  14 -1  -1  -1
 43    viper   1   1   1   0  16   3  13   1  17 -1  -1  -1
 44   gierig   1   1   1   0  18  20  21  17   6 -1  -1  -1
 45     mord   1   1   1   1  12  24  13   5  22 -1  -1  -1
 46   kerker   1   1   1   1  14   2   1  15  11 -1  -1  -1
 47    eklig   1   1   1   1   0   3  16   9   4 -1  -1  -1
CSs
positiv, cs, Liste[positiv*5+cs].wort, fn
  0   0 sleshen 
  0   1 hiwawa 
  0   2 frask 
  0   3 tewok 
  0   4 nalber 
  1   0 ubajec 
  1   1 schese 
  1   2 noste 
  1   3 furasti 
  1   4 botuyn 
US-Bilder
cs, Liste[cs].wort, istpositiv, usnr, Liste[cs].us[us], fn
  0 sleshen   0   0   9 bild/neg (10)s (Large).bmp
  0 sleshen   0   1  12 bild/neg (13)s (Large).bmp
  0 sleshen   0   2   5 bild/neg (6)s (Large).bmp
  0 sleshen   0   3   8 bild/neg (9)s (Large).bmp
  0 sleshen   0   4   0 bild/neg (1)s (Large).bmp
  1 hiwawa   0   0  22 bild/neg (23)s (Large).bmp
  1 hiwawa   0   1  19 bild/neg (20)s (Large).bmp
  1 hiwawa   0   2   3 bild/neg (4)s (Large).bmp
  1 hiwawa   0   3  21 bild/neg (22)s (Large).bmp
  1 hiwawa   0   4   6 bild/neg (7)s (Large).bmp
  2 frask   0   0   4 bild/neg (5)s (Large).bmp
  2 frask   0   1   7 bild/neg (8)s (Large).bmp
  2 frask   0   2  14 bild/neg (15)s (Large).bmp
  2 frask   0   3  11 bild/neg (12)s (Large).bmp
  2 frask   0   4  23 bild/neg (24)s (Large).bmp
  3 tewok   0   0  17 bild/neg (18)s (Large).bmp
  3 tewok   0   1   2 bild/neg (3)s (Large).bmp
  3 tewok   0   2  18 bild/neg (19)s (Large).bmp
  3 tewok   0   3  24 bild/neg (25)s (Large).bmp
  3 tewok   0   4  16 bild/neg (17)s (Large).bmp
  4 nalber   0   0  10 bild/neg (11)s (Large).bmp
  4 nalber   0   1   1 bild/neg (2)s (Large).bmp
  4 nalber   0   2  13 bild/neg (14)s (Large).bmp
  4 nalber   0   3  20 bild/neg (21)s (Large).bmp
  4 nalber   0   4  15 bild/neg (16)s (Large).bmp
  5 ubajec   0   0  19 bild/neg (20)s (Large).bmp
  5 ubajec   0   1   6 bild/neg (7)s (Large).bmp
  5 ubajec   0   2  11 bild/neg (12)s (Large).bmp
  5 ubajec   0   3  13 bild/neg (14)s (Large).bmp
  5 ubajec   0   4   7 bild/neg (8)s (Large).bmp
  6 schese   0   0   5 bild/neg (6)s (Large).bmp
  6 schese   0   1   8 bild/neg (9)s (Large).bmp
  6 schese   0   2   0 bild/neg (1)s (Large).bmp
  6 schese   0   3   2 bild/neg (3)s (Large).bmp
  6 schese   0   4   3 bild/neg (4)s (Large).bmp
  7 noste   0   0  21 bild/neg (22)s (Large).bmp
  7 noste   0   1  18 bild/neg (19)s (Large).bmp
  7 noste   0   2  23 bild/neg (24)s (Large).bmp
  7 noste   0   3  24 bild/neg (25)s (Large).bmp
  7 noste   0   4  20 bild/neg (21)s (Large).bmp
  8 furasti   0   0  16 bild/neg (17)s (Large).bmp
  8 furasti   0   1  12 bild/neg (13)s (Large).bmp
  8 furasti   0   2  17 bild/neg (18)s (Large).bmp
  8 furasti   0   3  10 bild/neg (11)s (Large).bmp
  8 furasti   0   4  22 bild/neg (23)s (Large).bmp
  9 botuyn   0   0   4 bild/neg (5)s (Large).bmp
  9 botuyn   0   1   9 bild/neg (10)s (Large).bmp
  9 botuyn   0   2   1 bild/neg (2)s (Large).bmp
  9 botuyn   0   3  15 bild/neg (16)s (Large).bmp
  9 botuyn   0   4  14 bild/neg (15)s (Large).bmp
 10 umeuken   0   0   1 bild/neg (2)s (Large).bmp
 10 umeuken   0   1   0 bild/neg (1)s (Large).bmp
 10 umeuken   0   2   8 bild/neg (9)s (Large).bmp
 10 umeuken   0   3  17 bild/neg (18)s (Large).bmp
 10 umeuken   0   4  23 bild/neg (24)s (Large).bmp
 11 kiwehon   0   0   7 bild/neg (8)s (Large).bmp
 11 kiwehon   0   1  18 bild/neg (19)s (Large).bmp
 11 kiwehon   0   2  24 bild/neg (25)s (Large).bmp
 11 kiwehon   0   3  15 bild/neg (16)s (Large).bmp
 11 kiwehon   0   4   3 bild/neg (4)s (Large).bmp
 12 molkate   1   0  21 bild/pos (22)s (Large).bmp
 12 molkate   1   1  13 bild/pos (14)s (Large).bmp
 12 molkate   1   2  19 bild/pos (20)s (Large).bmp
