subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
66,25,a,EC_subj_obj,pokemon,0,11_mittel.png,negative,critical,no,yes,no,no,1875953,1882325
66,25,a,EC_subj_obj,pokemon,1,4_mittel.png,positive,critical,no,yes,no,no,1883358,1884238
66,25,a,EC_subj_obj,pokemon,2,24_mittel.png,positive,critical,no,no,no,yes,1885271,1885617
66,25,a,EC_subj_obj,pokemon,3,40_mittel.png,none,filler,yes,no,no,no,1886650,1887178
66,25,a,EC_subj_obj,pokemon,4,5_mittel.png,negative,control,no,no,yes,no,1888211,1888655
66,25,a,EC_subj_obj,pokemon,5,25_mittel.png,positive,critical,no,yes,no,no,1889688,1890303
66,25,a,EC_subj_obj,pokemon,6,22_mittel.png,none,filler,no,no,no,yes,1891336,1892239
66,25,a,EC_subj_obj,pokemon,7,39_mittel.png,positive,control,no,no,yes,no,1893276,1893823
66,25,a,EC_subj_obj,pokemon,8,18_mittel.png,none,filler,yes,no,no,no,1894855,1895595
66,25,a,EC_subj_obj,pokemon,9,16_mittel.png,negative,critical,no,no,no,yes,1896628,1897244
66,25,a,EC_subj_obj,pokemon,10,9_mittel.png,none,filler,no,no,yes,no,1898278,1898654
66,25,a,EC_subj_obj,pokemon,11,15_mittel.png,positive,critical,no,yes,no,no,1899686,1900200
66,25,a,EC_subj_obj,pokemon,12,10_mittel.png,none,filler,yes,no,no,no,1901233,1901630
66,25,a,EC_subj_obj,pokemon,13,37_mittel.png,negative,critical,no,no,no,yes,1902663,1902962
66,25,a,EC_subj_obj,pokemon,14,23_mittel.png,none,filler,no,no,yes,no,1903994,1904339
66,25,a,EC_subj_obj,pokemon,15,2_mittel.png,negative,critical,no,yes,no,no,1905373,1905697
