subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
75,9,b,EC_subj_obj,nonword,0,tavoo,none,filler,7,1986933,1990399
75,9,b,EC_subj_obj,nonword,1,roosle,negative,control,10,1991431,1997413
75,9,b,EC_subj_obj,nonword,2,makan,positive,critical,19,1998444,2001232
75,9,b,EC_subj_obj,nonword,3,parlic,positive,critical,2,2002264,2005313
75,9,b,EC_subj_obj,nonword,4,babit,positive,critical,19,2006345,2008274
75,9,b,EC_subj_obj,nonword,5,tafta,positive,control,19,2009306,2010627
75,9,b,EC_subj_obj,nonword,6,coskie,none,filler,19,2011658,2013224
75,9,b,EC_subj_obj,nonword,7,naptor,none,filler,15,2014257,2016651
75,9,b,EC_subj_obj,nonword,8,altine,negative,critical,4,2017682,2020031
75,9,b,EC_subj_obj,nonword,9,avouco,none,filler,0,2021063,2023102
75,9,b,EC_subj_obj,nonword,10,seloom,none,filler,4,2024134,2027966
75,9,b,EC_subj_obj,nonword,11,pubio,negative,critical,17,2028997,2030389
75,9,b,EC_subj_obj,nonword,12,trelle,positive,critical,19,2031421,2034343
75,9,b,EC_subj_obj,nonword,13,zillie,negative,critical,2,2035375,2037445
75,9,b,EC_subj_obj,nonword,14,lobee,negative,critical,9,2038476,2041891
75,9,b,EC_subj_obj,nonword,15,hesire,none,filler,15,2042922,2046421
