subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
21,EC_subj_obj,pokemon,0,37_mittel.png,positive,control,Frieden,word,5460.png,1999.png,8540.png,Frieden,Meer,Witz,picture,picture,picture,word,word,word,no,no,no,no,no,no,2196443,2203212
21,EC_subj_obj,pokemon,1,25_mittel.png,positive,critical,Sonne,word,5830.png,1440.png,8080.png,Sommer,Lachen,Sonne,picture,picture,picture,word,word,word,no,no,no,no,no,no,2204253,2206197
21,EC_subj_obj,pokemon,2,5_mittel.png,negative,critical,Tyrann,word,9182.png,9041.png,2141.png,Waffe,Tyrann,Eiter,picture,picture,picture,word,word,word,no,no,no,no,no,no,2207238,2208403
21,EC_subj_obj,pokemon,3,23_mittel.png,negative,control,9265.png,picture,6020.png,9102.png,9265.png,Absturz,Horror,Teufel,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2209443,2216644
21,EC_subj_obj,pokemon,4,9_mittel.png,neutral,filler,neu2580.png,picture,neu2580.png,neu7187.png,neu2487.png,Wand,Dach,Glas,picture,picture,picture,word,word,word,no,no,no,no,no,no,2217684,2223705
21,EC_subj_obj,pokemon,5,24_mittel.png,neutral,filler,Sessel,word,neu2580.png,neu7187.png,neu7550.png,Kreis,Sessel,Lampe,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2224748,2226931
21,EC_subj_obj,pokemon,6,39_mittel.png,negative,critical,9920.png,picture,9920.png,9006.png,9342.png,Henker,Gemeinheit,Abscheu,picture,picture,picture,word,word,word,no,no,no,no,no,no,2227971,2230902
21,EC_subj_obj,pokemon,7,22_mittel.png,neutral,filler,Dach,word,neu2635.png,neu2487.png,neu7490.png,Dach,Taste,Kreis,picture,picture,picture,word,word,word,no,no,no,no,no,no,2231942,2233188
21,EC_subj_obj,pokemon,8,2_mittel.png,neutral,filler,neu7000.png,picture,neu2635.png,neu7187.png,neu7000.png,Wand,Kreis,Glas,picture,picture,picture,word,word,word,no,no,no,no,no,no,2234228,2235821
21,EC_subj_obj,pokemon,9,4_mittel.png,neutral,filler,Kreis,word,neu7187.png,neu2580.png,neu2487.png,Kreis,Sessel,Dach,picture,picture,picture,word,word,word,no,no,no,no,no,no,2236862,2239012
21,EC_subj_obj,pokemon,10,16_mittel.png,positive,critical,7502.png,picture,4622.png,2208.png,7502.png,Wärme,Liebe,Strand,picture,picture,picture,word,word,word,no,no,no,no,no,no,2240052,2242604
21,EC_subj_obj,pokemon,11,10_mittel.png,negative,critical,Mord,word,3300.png,9182.png,7380.png,Geschwür,Pech,Mord,picture,picture,picture,word,word,word,no,no,no,no,no,no,2243645,2245051
21,EC_subj_obj,pokemon,12,40_mittel.png,positive,critical,Freund,word,2340.png,2900.2.png,2057.png,Musik,Ruhe,Freund,picture,picture,picture,word,word,word,no,no,no,no,no,no,2246091,2248338
21,EC_subj_obj,pokemon,13,11_mittel.png,negative,critical,6242.png,picture,1525.png,9330.png,6242.png,Abgrund,Waffe,Eiter,picture,picture,picture,word,word,word,no,no,no,no,no,no,2249387,2253199
21,EC_subj_obj,pokemon,14,15_mittel.png,positive,critical,7350.png,picture,2550.png,7230.png,7350.png,Geschenk,Natur,Meer,picture,picture,picture,word,word,word,no,no,no,no,no,no,2254240,2257196
21,EC_subj_obj,pokemon,15,18_mittel.png,neutral,filler,neu2487.png,picture,neu7490.png,neu2487.png,neu2372.png,Klinke,Bein,Knopf,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2258236,2261669
