subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
10,28,b,EC_subj_obj,pokemon,0,9_mittel.png,none,filler,yes,no,no,no,2683242,2691778
10,28,b,EC_subj_obj,pokemon,1,2_mittel.png,none,filler,yes,no,no,no,2692811,2696014
10,28,b,EC_subj_obj,pokemon,2,16_mittel.png,negative,critical,no,no,no,yes,2697047,2699101
10,28,b,EC_subj_obj,pokemon,3,10_mittel.png,none,filler,no,yes,no,no,2700134,2703438
10,28,b,EC_subj_obj,pokemon,4,18_mittel.png,none,filler,no,no,yes,no,2704471,2706047
10,28,b,EC_subj_obj,pokemon,5,37_mittel.png,positive,critical,no,no,yes,no,2707080,2708171
10,28,b,EC_subj_obj,pokemon,6,40_mittel.png,positive,critical,no,yes,no,no,2709204,2711351
10,28,b,EC_subj_obj,pokemon,7,25_mittel.png,none,filler,no,yes,no,no,2712385,2714058
10,28,b,EC_subj_obj,pokemon,8,39_mittel.png,none,filler,yes,no,no,no,2715091,2719155
10,28,b,EC_subj_obj,pokemon,9,22_mittel.png,negative,control,yes,no,no,no,2720196,2721907
10,28,b,EC_subj_obj,pokemon,10,4_mittel.png,positive,critical,no,no,yes,no,2722941,2724931
10,28,b,EC_subj_obj,pokemon,11,15_mittel.png,negative,critical,no,no,yes,no,2725964,2728696
10,28,b,EC_subj_obj,pokemon,12,5_mittel.png,negative,critical,no,no,yes,no,2729729,2731406
10,28,b,EC_subj_obj,pokemon,13,23_mittel.png,negative,critical,no,no,yes,no,2732439,2734603
10,28,b,EC_subj_obj,pokemon,14,24_mittel.png,positive,control,no,yes,no,no,2735636,2737783
10,28,b,EC_subj_obj,pokemon,15,11_mittel.png,positive,critical,no,no,yes,no,2738816,2740165
