subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
112,30,a,EC_subj_obj,pokemon,0,40_mittel.png,none,filler,no,no,yes,no,2198379,2202912
112,30,a,EC_subj_obj,pokemon,1,2_mittel.png,negative,critical,no,no,yes,no,2203945,2210438
112,30,a,EC_subj_obj,pokemon,2,15_mittel.png,positive,critical,no,no,yes,no,2211471,2213572
112,30,a,EC_subj_obj,pokemon,3,23_mittel.png,none,filler,no,no,yes,no,2214606,2216934
112,30,a,EC_subj_obj,pokemon,4,22_mittel.png,negative,critical,no,no,yes,no,2217967,2220148
112,30,a,EC_subj_obj,pokemon,5,16_mittel.png,none,filler,no,no,yes,no,2221181,2222285
112,30,a,EC_subj_obj,pokemon,6,25_mittel.png,none,filler,no,no,yes,no,2223317,2226851
112,30,a,EC_subj_obj,pokemon,7,4_mittel.png,negative,critical,no,no,yes,no,2227884,2228983
112,30,a,EC_subj_obj,pokemon,8,10_mittel.png,positive,critical,no,no,yes,no,2230025,2237038
112,30,a,EC_subj_obj,pokemon,9,18_mittel.png,none,filler,no,yes,no,no,2238071,2241160
112,30,a,EC_subj_obj,pokemon,10,5_mittel.png,positive,control,yes,no,no,no,2242193,2244517
112,30,a,EC_subj_obj,pokemon,11,37_mittel.png,positive,critical,no,no,yes,no,2245550,2247114
112,30,a,EC_subj_obj,pokemon,12,39_mittel.png,none,filler,no,no,yes,no,2248147,2249315
112,30,a,EC_subj_obj,pokemon,13,24_mittel.png,negative,control,no,yes,no,no,2250349,2253049
112,30,a,EC_subj_obj,pokemon,14,9_mittel.png,negative,critical,no,no,yes,no,2254083,2255291
112,30,a,EC_subj_obj,pokemon,15,11_mittel.png,positive,critical,no,no,yes,no,2256323,2257296
