subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
32,16,a,EC_only,pokemon,0,2_mittel.png,none,filler,15,1443960,1448590
32,16,a,EC_only,pokemon,1,4_mittel.png,none,filler,13,1449623,1452719
32,16,a,EC_only,pokemon,2,15_mittel.png,positive,critical,18,1453750,1456197
32,16,a,EC_only,pokemon,3,5_mittel.png,negative,critical,17,1457229,1459652
32,16,a,EC_only,pokemon,4,39_mittel.png,negative,critical,17,1460684,1462027
32,16,a,EC_only,pokemon,5,23_mittel.png,negative,control,18,1463059,1466984
32,16,a,EC_only,pokemon,6,9_mittel.png,none,filler,17,1468016,1469735
32,16,a,EC_only,pokemon,7,16_mittel.png,positive,critical,16,1470767,1472913
32,16,a,EC_only,pokemon,8,24_mittel.png,none,filler,14,1473945,1477432
32,16,a,EC_only,pokemon,9,40_mittel.png,positive,critical,13,1478463,1482434
32,16,a,EC_only,pokemon,10,25_mittel.png,positive,critical,13,1483465,1485088
32,16,a,EC_only,pokemon,11,18_mittel.png,none,filler,13,1486120,1487138
32,16,a,EC_only,pokemon,12,22_mittel.png,none,filler,5,1488169,1492066
32,16,a,EC_only,pokemon,13,10_mittel.png,negative,critical,6,1493098,1494880
32,16,a,EC_only,pokemon,14,11_mittel.png,negative,critical,18,1495912,1497888
32,16,a,EC_only,pokemon,15,37_mittel.png,positive,control,18,1498919,1503716
