subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
16,5,b,EC_subj_obj,nonword,0,tafta,negative,control,no,yes,no,no,2019609,2025852
16,5,b,EC_subj_obj,nonword,1,zillie,none,filler,no,yes,no,no,2026886,2029191
16,5,b,EC_subj_obj,nonword,2,tavoo,none,filler,no,no,no,yes,2030224,2031950
16,5,b,EC_subj_obj,nonword,3,avouco,positive,critical,no,yes,no,no,2032984,2044398
16,5,b,EC_subj_obj,nonword,4,roosle,none,filler,no,no,no,yes,2045431,2047578
16,5,b,EC_subj_obj,nonword,5,parlic,positive,control,yes,no,no,no,2048611,2049915
16,5,b,EC_subj_obj,nonword,6,hesire,positive,critical,yes,no,no,no,2050957,2052113
16,5,b,EC_subj_obj,nonword,7,babit,none,filler,no,no,no,yes,2053146,2064102
16,5,b,EC_subj_obj,nonword,8,naptor,positive,critical,yes,no,no,no,2065134,2066766
16,5,b,EC_subj_obj,nonword,9,lobee,negative,critical,no,no,no,yes,2067800,2070003
16,5,b,EC_subj_obj,nonword,10,pubio,positive,critical,no,yes,no,no,2071036,2072114
16,5,b,EC_subj_obj,nonword,11,trelle,negative,critical,yes,no,no,no,2073147,2075542
16,5,b,EC_subj_obj,nonword,12,makan,negative,critical,yes,no,no,no,2076576,2077676
16,5,b,EC_subj_obj,nonword,13,altine,negative,critical,no,no,yes,no,2078709,2080789
16,5,b,EC_subj_obj,nonword,14,seloom,none,filler,no,no,yes,no,2081822,2083128
16,5,b,EC_subj_obj,nonword,15,coskie,none,filler,yes,no,no,no,2084161,2087601
