subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
16,EC_subj_obj,nonword,0,naptor,positive,critical,Mutter,word,5994.png,7230.png,8190.png,Mutter,Witz,Urlaub,picture,picture,picture,word,word,word,no,no,no,no,no,no,2107074,2124288
16,EC_subj_obj,nonword,1,roosle,neutral,filler,Schrank,word,neu5740.png,neu2220.png,neu2487.png,Schrank,Tuch,Taste,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2125330,2130262
16,EC_subj_obj,nonword,2,altine,negative,critical,Pech,word,9102.png,2750.png,6311.png,Pech,Unfall,Hass,picture,picture,picture,word,word,word,no,no,no,no,no,no,2131303,2135625
16,EC_subj_obj,nonword,3,zillie,neutral,filler,Knopf,word,neu5740.png,neu7090.png,neu2575.png,Knopf,Bein,Glas,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2136665,2141779
16,EC_subj_obj,nonword,4,makan,negative,critical,Mord,word,6311.png,2053.png,9340.png,Gemeinheit,Mord,Betrug,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2142819,2150265
16,EC_subj_obj,nonword,5,seloom,neutral,filler,neu2487.png,picture,neu2487.png,neu5731.png,neu5740.png,Glas,Bein,Schrank,picture,picture,picture,word,word,word,no,no,no,no,no,no,2151305,2154331
16,EC_subj_obj,nonword,6,tavoo,neutral,filler,neu7550.png,picture,neu7550.png,neu7830.png,neu2487.png,Knopf,Lampe,Klinke,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2155371,2162630
16,EC_subj_obj,nonword,7,lobee,negative,critical,6570.1.png,picture,9421.png,6570.1.png,9180.png,Geschwür,Abgrund,Not,picture,picture,picture,word,word,word,no,no,no,no,no,no,2163670,2169075
16,EC_subj_obj,nonword,8,coskie,neutral,filler,Hand,word,neu2220.png,neu5740.png,neu5731.png,Schrank,Taste,Hand,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2170123,2175767
16,EC_subj_obj,nonword,9,tafta,negative,control,6831.png,picture,9280.png,6831.png,9330.png,AIDS,Gewalt,Schmerz,picture,picture,picture,word,word,word,no,no,no,no,no,no,2176807,2182100
16,EC_subj_obj,nonword,10,pubio,positive,critical,7330.png,picture,7330.png,4606.png,8170.png,Leben,Fete,Sommer,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2183140,2186610
16,EC_subj_obj,nonword,11,parlic,positive,control,Sonne,word,1999.png,5830.png,2080.png,Familie,Sonne,Wärme,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2187650,2192849
16,EC_subj_obj,nonword,12,trelle,negative,critical,2710.png,picture,2710.png,9500.png,2276.png,AIDS,Geschwür,Eiter,picture,picture,picture,word,word,word,no,no,no,no,no,no,2193890,2199008
16,EC_subj_obj,nonword,13,avouco,positive,critical,5594.png,picture,8540.png,5594.png,1463.png,Rose,Leben,Brief,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2200048,2204208
16,EC_subj_obj,nonword,14,babit,neutral,filler,neu7550.png,picture,neu2487.png,neu7550.png,neu7490.png,Tuch,Kreis,Glas,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2205249,2212133
16,EC_subj_obj,nonword,15,hesire,positive,critical,Natur,word,2311.png,2080.png,2050.png,Blume,Ruhe,Natur,picture,picture,picture,word,word,word,no,no,no,no,no,no,2213173,2216133
