subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
87,14,b,EC_subj_obj,nonword,0,hesire,positive,critical,17,2190370,2195582
87,14,b,EC_subj_obj,nonword,1,roosle,positive,critical,17,2196615,2201126
87,14,b,EC_subj_obj,nonword,2,coskie,negative,critical,15,2202158,2205567
87,14,b,EC_subj_obj,nonword,3,parlic,none,filler,11,2206599,2209685
87,14,b,EC_subj_obj,nonword,4,trelle,positive,critical,9,2210717,2212966
87,14,b,EC_subj_obj,nonword,5,avouco,none,filler,13,2213999,2218410
87,14,b,EC_subj_obj,nonword,6,naptor,negative,critical,5,2219442,2221999
87,14,b,EC_subj_obj,nonword,7,zillie,positive,critical,6,2223031,2225431
87,14,b,EC_subj_obj,nonword,8,makan,negative,control,1,2226462,2228910
87,14,b,EC_subj_obj,nonword,9,tafta,none,filler,2,2229941,2231935
87,14,b,EC_subj_obj,nonword,10,lobee,positive,control,10,2232966,2236245
87,14,b,EC_subj_obj,nonword,11,babit,negative,critical,12,2237276,2240357
87,14,b,EC_subj_obj,nonword,12,pubio,none,filler,7,2241394,2244706
87,14,b,EC_subj_obj,nonword,13,seloom,none,filler,6,2245738,2247869
87,14,b,EC_subj_obj,nonword,14,altine,none,filler,14,2248901,2250998
87,14,b,EC_subj_obj,nonword,15,tavoo,negative,critical,15,2252030,2254112
