subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
112,30,a,EC_subj_obj,pokemon,0,37_mittel.png,positive,critical,11,2113431,2118481
112,30,a,EC_subj_obj,pokemon,1,23_mittel.png,none,filler,14,2119513,2122103
112,30,a,EC_subj_obj,pokemon,2,5_mittel.png,positive,control,14,2123136,2125447
112,30,a,EC_subj_obj,pokemon,3,25_mittel.png,none,filler,15,2126479,2129359
112,30,a,EC_subj_obj,pokemon,4,10_mittel.png,positive,critical,19,2130392,2132665
112,30,a,EC_subj_obj,pokemon,5,18_mittel.png,none,filler,14,2133697,2135617
112,30,a,EC_subj_obj,pokemon,6,4_mittel.png,negative,critical,15,2136649,2138479
112,30,a,EC_subj_obj,pokemon,7,40_mittel.png,none,filler,11,2139510,2141277
112,30,a,EC_subj_obj,pokemon,8,2_mittel.png,negative,critical,18,2142308,2144377
112,30,a,EC_subj_obj,pokemon,9,9_mittel.png,negative,critical,15,2145408,2147517
112,30,a,EC_subj_obj,pokemon,10,22_mittel.png,negative,critical,14,2148548,2150056
112,30,a,EC_subj_obj,pokemon,11,11_mittel.png,positive,critical,17,2151096,2152914
112,30,a,EC_subj_obj,pokemon,12,24_mittel.png,negative,control,17,2153945,2155128
112,30,a,EC_subj_obj,pokemon,13,39_mittel.png,none,filler,18,2156159,2158200
112,30,a,EC_subj_obj,pokemon,14,15_mittel.png,positive,critical,14,2159231,2160636
112,30,a,EC_subj_obj,pokemon,15,16_mittel.png,none,filler,11,2161667,2163286
