subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
7,25,a,EC_only,pokemon,0,11_mittel.png,negative,critical,no,no,yes,no,1437772,1446162
7,25,a,EC_only,pokemon,1,37_mittel.png,negative,critical,no,no,yes,no,1447196,1448772
7,25,a,EC_only,pokemon,2,25_mittel.png,positive,critical,no,no,yes,no,1449806,1453401
7,25,a,EC_only,pokemon,3,40_mittel.png,none,filler,no,no,no,yes,1454434,1457791
7,25,a,EC_only,pokemon,4,22_mittel.png,none,filler,no,no,yes,no,1458824,1460301
7,25,a,EC_only,pokemon,5,2_mittel.png,negative,critical,no,no,yes,no,1461334,1462507
7,25,a,EC_only,pokemon,6,24_mittel.png,positive,critical,no,no,yes,no,1463540,1469561
7,25,a,EC_only,pokemon,7,15_mittel.png,positive,critical,no,no,yes,no,1470594,1471337
7,25,a,EC_only,pokemon,8,4_mittel.png,positive,critical,no,no,yes,no,1472371,1472937
7,25,a,EC_only,pokemon,9,16_mittel.png,negative,critical,no,no,yes,no,1473970,1474561
7,25,a,EC_only,pokemon,10,23_mittel.png,none,filler,no,no,yes,no,1475595,1476166
7,25,a,EC_only,pokemon,11,18_mittel.png,none,filler,no,no,yes,no,1477208,1477755
7,25,a,EC_only,pokemon,12,5_mittel.png,negative,control,no,no,yes,no,1478787,1479334
7,25,a,EC_only,pokemon,13,10_mittel.png,none,filler,no,no,yes,no,1480367,1480964
7,25,a,EC_only,pokemon,14,39_mittel.png,positive,control,yes,no,no,no,1481997,1486427
7,25,a,EC_only,pokemon,15,9_mittel.png,none,filler,no,no,no,yes,1487460,1489021
