subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
19,10,a,EC_subj_obj,nonword,0,tafta,positive,critical,no,no,yes,no,2130843,2133389
19,10,a,EC_subj_obj,nonword,1,babit,none,filler,no,no,yes,no,2134422,2136271
19,10,a,EC_subj_obj,nonword,2,tavoo,negative,critical,no,no,no,yes,2137306,2139117
19,10,a,EC_subj_obj,nonword,3,parlic,none,filler,no,no,no,yes,2140151,2143424
19,10,a,EC_subj_obj,nonword,4,trelle,positive,control,no,yes,no,no,2144457,2146378
19,10,a,EC_subj_obj,nonword,5,zillie,negative,critical,no,no,yes,no,2147411,2151092
19,10,a,EC_subj_obj,nonword,6,naptor,none,filler,no,no,no,yes,2152125,2153794
19,10,a,EC_subj_obj,nonword,7,altine,positive,critical,no,no,yes,no,2154827,2158011
19,10,a,EC_subj_obj,nonword,8,seloom,none,filler,no,no,no,yes,2159044,2160994
19,10,a,EC_subj_obj,nonword,9,lobee,none,filler,no,no,yes,no,2162027,2162884
19,10,a,EC_subj_obj,nonword,10,coskie,negative,critical,no,no,no,yes,2163926,2166988
19,10,a,EC_subj_obj,nonword,11,avouco,positive,critical,no,no,no,yes,2168021,2168850
19,10,a,EC_subj_obj,nonword,12,makan,none,filler,no,no,yes,no,2169883,2171323
19,10,a,EC_subj_obj,nonword,13,roosle,negative,critical,no,no,yes,no,2172356,2173597
19,10,a,EC_subj_obj,nonword,14,pubio,positive,critical,no,no,yes,no,2174629,2175609
19,10,a,EC_subj_obj,nonword,15,hesire,negative,control,no,yes,no,no,2176641,2177924
