subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
41,8,a,EC_subj_obj,nonword,0,tafta,positive,critical,12,2215650,2223466
41,8,a,EC_subj_obj,nonword,1,hesire,none,filler,17,2224498,2226973
41,8,a,EC_subj_obj,nonword,2,makan,none,filler,14,2228006,2231935
41,8,a,EC_subj_obj,nonword,3,pubio,positive,control,5,2232967,2235458
41,8,a,EC_subj_obj,nonword,4,coskie,positive,critical,8,2236490,2240967
41,8,a,EC_subj_obj,nonword,5,roosle,none,filler,6,2241999,2244138
41,8,a,EC_subj_obj,nonword,6,avouco,negative,control,9,2245171,2248787
41,8,a,EC_subj_obj,nonword,7,seloom,negative,critical,10,2249819,2255648
41,8,a,EC_subj_obj,nonword,8,zillie,none,filler,10,2256680,2259729
41,8,a,EC_subj_obj,nonword,9,trelle,none,filler,8,2260761,2262431
41,8,a,EC_subj_obj,nonword,10,lobee,positive,critical,17,2263462,2267614
41,8,a,EC_subj_obj,nonword,11,tavoo,negative,critical,16,2268645,2270595
41,8,a,EC_subj_obj,nonword,12,altine,negative,critical,15,2271627,2272838
41,8,a,EC_subj_obj,nonword,13,parlic,positive,critical,14,2273871,2276991
41,8,a,EC_subj_obj,nonword,14,babit,negative,critical,4,2278022,2280979
41,8,a,EC_subj_obj,nonword,15,naptor,none,filler,18,2282011,2286723
