subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
86,EC_only,pokemon,0,9_mittel.png,negative,critical,3220.png,picture,6311.png,3220.png,2276.png,Wahnsinn,Angst,Stress,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1560091,1575475
86,EC_only,pokemon,1,24_mittel.png,negative,control,AIDS,word,9102.png,9342.png,9500.png,Wahnsinn,Unglück,AIDS,picture,picture,picture,word,word,word,no,no,no,no,no,yes,1576516,1584277
86,EC_only,pokemon,2,2_mittel.png,negative,critical,Abgas,word,2276.png,9180.png,9265.png,Frust,Ärger,Abgas,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1585317,1589629
86,EC_only,pokemon,3,39_mittel.png,neutral,filler,neu7187.png,picture,neu7187.png,neu2575.png,neu7000.png,Tuch,Klinke,Glas,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1590673,1593927
86,EC_only,pokemon,4,5_mittel.png,positive,control,8540.png,picture,1999.png,8540.png,2900.2.png,Scherz,Fete,Sommer,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1594967,1609365
86,EC_only,pokemon,5,16_mittel.png,neutral,filler,Tuch,word,neu7080.png,neu2635.png,neu7187.png,Tuch,Lampe,Glas,picture,picture,picture,word,word,word,no,no,no,yes,no,no,1610405,1612971
86,EC_only,pokemon,6,25_mittel.png,neutral,filler,neu7080.png,picture,neu2635.png,neu7080.png,neu2372.png,Klinke,Bein,Glas,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1614011,1620661
86,EC_only,pokemon,7,11_mittel.png,positive,critical,8470.png,picture,2091.png,8470.png,8496.png,Wiese,Spiel,Brief,picture,picture,picture,word,word,word,no,no,no,no,no,no,1621700,1627008
86,EC_only,pokemon,8,4_mittel.png,negative,critical,AIDS,word,9340.png,9561.png,6555.png,AIDS,Ekel,Betrug,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1628048,1631918
86,EC_only,pokemon,9,10_mittel.png,positive,critical,Familie,word,8170.png,7502.png,2150.png,Fete,Spiel,Familie,picture,picture,picture,word,word,word,no,no,no,yes,no,no,1632958,1635793
86,EC_only,pokemon,10,22_mittel.png,negative,critical,9830.png,picture,2750.png,9830.png,6838.png,Unglück,Folter,Betrug,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1636833,1641999
86,EC_only,pokemon,11,40_mittel.png,neutral,filler,Sessel,word,neu2372.png,neu7550.png,neu2487.png,Sessel,Taste,Lampe,picture,picture,picture,word,word,word,no,no,no,no,no,no,1643039,1652679
86,EC_only,pokemon,12,18_mittel.png,neutral,filler,neu7080.png,picture,neu7080.png,neu7090.png,neu7000.png,Tuch,Kreis,Klinke,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1653720,1659879
86,EC_only,pokemon,13,15_mittel.png,positive,critical,Mutter,word,5594.png,2070.png,2057.png,Himmel,Romantik,Mutter,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1660920,1671043
86,EC_only,pokemon,14,37_mittel.png,positive,critical,2209.png,picture,2080.png,2209.png,2340.png,Lob,Natur,Sonne,picture,picture,picture,word,word,word,no,no,no,yes,no,no,1672083,1679452
86,EC_only,pokemon,15,23_mittel.png,neutral,filler,neu7000.png,picture,neu7000.png,neu7080.png,neu7820.png,Tuch,Lampe,Kreis,picture,picture,picture,word,word,word,no,no,no,no,no,yes,1680493,1686667
