subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
49,23,a,EC_only,pokemon,0,4_mittel.png,none,filler,15,1353321,1360869
49,23,a,EC_only,pokemon,1,15_mittel.png,positive,critical,15,1361902,1365413
49,23,a,EC_only,pokemon,2,24_mittel.png,none,filler,5,1366445,1372298
49,23,a,EC_only,pokemon,3,39_mittel.png,none,filler,7,1373330,1378206
49,23,a,EC_only,pokemon,4,2_mittel.png,negative,critical,6,1379238,1383091
49,23,a,EC_only,pokemon,5,22_mittel.png,negative,critical,12,1384123,1387025
49,23,a,EC_only,pokemon,6,11_mittel.png,positive,critical,8,1388057,1390817
49,23,a,EC_only,pokemon,7,5_mittel.png,negative,critical,11,1391849,1395263
49,23,a,EC_only,pokemon,8,16_mittel.png,none,filler,3,1396294,1398796
49,23,a,EC_only,pokemon,9,25_mittel.png,negative,critical,5,1399828,1402765
49,23,a,EC_only,pokemon,10,40_mittel.png,positive,critical,14,1403796,1406258
49,23,a,EC_only,pokemon,11,9_mittel.png,negative,control,14,1407289,1408888
49,23,a,EC_only,pokemon,12,10_mittel.png,none,filler,6,1409921,1414487
49,23,a,EC_only,pokemon,13,37_mittel.png,none,filler,4,1415518,1418262
49,23,a,EC_only,pokemon,14,18_mittel.png,positive,control,6,1419293,1424752
49,23,a,EC_only,pokemon,15,23_mittel.png,positive,critical,12,1425783,1428291
