subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
120,17,a,EC_only,pokemon,0,15_mittel.png,none,filler,no,no,no,yes,1497866,1509174
120,17,a,EC_only,pokemon,1,4_mittel.png,positive,critical,no,no,yes,no,1510207,1513004
120,17,a,EC_only,pokemon,2,39_mittel.png,negative,control,no,no,yes,no,1514037,1521125
120,17,a,EC_only,pokemon,3,11_mittel.png,negative,critical,no,no,yes,no,1522158,1523648
120,17,a,EC_only,pokemon,4,2_mittel.png,positive,critical,no,no,yes,no,1524681,1526103
120,17,a,EC_only,pokemon,5,9_mittel.png,positive,control,no,no,no,yes,1527136,1532705
120,17,a,EC_only,pokemon,6,25_mittel.png,none,filler,no,no,yes,no,1533738,1535749
120,17,a,EC_only,pokemon,7,40_mittel.png,positive,critical,no,no,yes,no,1536782,1537825
120,17,a,EC_only,pokemon,8,23_mittel.png,negative,critical,no,no,yes,no,1538866,1539846
120,17,a,EC_only,pokemon,9,5_mittel.png,none,filler,no,no,yes,no,1540878,1541989
120,17,a,EC_only,pokemon,10,22_mittel.png,positive,critical,no,no,yes,no,1543022,1543799
120,17,a,EC_only,pokemon,11,18_mittel.png,none,filler,no,no,yes,no,1544831,1545642
120,17,a,EC_only,pokemon,12,24_mittel.png,none,filler,no,no,yes,no,1546675,1547492
120,17,a,EC_only,pokemon,13,37_mittel.png,negative,critical,no,no,yes,no,1548524,1549268
120,17,a,EC_only,pokemon,14,16_mittel.png,none,filler,no,no,no,yes,1550300,1555120
120,17,a,EC_only,pokemon,15,10_mittel.png,negative,critical,no,no,yes,no,1556153,1557684
