subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
46,22,b,EC_subj_obj,pokemon,0,39_mittel.png,none,filler,5,1985133,1989524
46,22,b,EC_subj_obj,pokemon,1,15_mittel.png,positive,control,7,1990556,1994362
46,22,b,EC_subj_obj,pokemon,2,18_mittel.png,positive,critical,2,1995394,1999137
46,22,b,EC_subj_obj,pokemon,3,24_mittel.png,positive,critical,0,2000169,2001513
46,22,b,EC_subj_obj,pokemon,4,4_mittel.png,negative,control,9,2002545,2004028
46,22,b,EC_subj_obj,pokemon,5,9_mittel.png,negative,critical,5,2005061,2006846
46,22,b,EC_subj_obj,pokemon,6,37_mittel.png,negative,critical,3,2007878,2010495
46,22,b,EC_subj_obj,pokemon,7,2_mittel.png,negative,critical,8,2011526,2013566
46,22,b,EC_subj_obj,pokemon,8,40_mittel.png,positive,critical,3,2014598,2016441
46,22,b,EC_subj_obj,pokemon,9,10_mittel.png,none,filler,10,2017473,2019042
46,22,b,EC_subj_obj,pokemon,10,22_mittel.png,none,filler,11,2020074,2021431
46,22,b,EC_subj_obj,pokemon,11,5_mittel.png,negative,critical,12,2022464,2023612
46,22,b,EC_subj_obj,pokemon,12,25_mittel.png,none,filler,13,2024643,2026930
46,22,b,EC_subj_obj,pokemon,13,23_mittel.png,positive,critical,13,2027963,2030167
46,22,b,EC_subj_obj,pokemon,14,16_mittel.png,none,filler,10,2031198,2033550
46,22,b,EC_subj_obj,pokemon,15,11_mittel.png,none,filler,11,2034582,2038010
