subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
86,30,a,EC_only,pokemon,0,22_mittel.png,negative,critical,14,1380343,1385480
86,30,a,EC_only,pokemon,1,5_mittel.png,positive,control,0,1386512,1389180
86,30,a,EC_only,pokemon,2,39_mittel.png,none,filler,16,1390212,1393780
86,30,a,EC_only,pokemon,3,24_mittel.png,negative,control,3,1394812,1398010
86,30,a,EC_only,pokemon,4,10_mittel.png,positive,critical,18,1399042,1404578
86,30,a,EC_only,pokemon,5,23_mittel.png,none,filler,10,1405610,1408182
86,30,a,EC_only,pokemon,6,4_mittel.png,negative,critical,9,1409214,1412333
86,30,a,EC_only,pokemon,7,37_mittel.png,positive,critical,15,1413364,1415325
86,30,a,EC_only,pokemon,8,9_mittel.png,negative,critical,17,1416356,1418618
86,30,a,EC_only,pokemon,9,11_mittel.png,positive,critical,6,1419650,1421965
86,30,a,EC_only,pokemon,10,15_mittel.png,positive,critical,13,1422996,1425778
86,30,a,EC_only,pokemon,11,18_mittel.png,none,filler,2,1426809,1428607
86,30,a,EC_only,pokemon,12,40_mittel.png,none,filler,9,1429639,1433411
86,30,a,EC_only,pokemon,13,25_mittel.png,none,filler,11,1434443,1437770
86,30,a,EC_only,pokemon,14,16_mittel.png,none,filler,13,1438802,1441172
86,30,a,EC_only,pokemon,15,2_mittel.png,negative,critical,17,1442203,1444991
