subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
69,11,a,EC_only,nonword,0,hesire,none,filler,no,no,yes,no,1493177,1507984
69,11,a,EC_only,nonword,1,tafta,negative,critical,no,no,no,yes,1509017,1515795
69,11,a,EC_only,nonword,2,babit,none,filler,no,yes,no,no,1516829,1520105
69,11,a,EC_only,nonword,3,seloom,negative,critical,no,no,yes,no,1521139,1528605
69,11,a,EC_only,nonword,4,naptor,positive,critical,no,no,yes,no,1529638,1531126
69,11,a,EC_only,nonword,5,trelle,positive,critical,no,no,no,yes,1532160,1547082
69,11,a,EC_only,nonword,6,zillie,negative,critical,no,no,yes,no,1548122,1552480
69,11,a,EC_only,nonword,7,avouco,none,filler,no,yes,no,no,1553513,1559593
69,11,a,EC_only,nonword,8,tavoo,none,filler,yes,no,no,no,1560626,1563368
69,11,a,EC_only,nonword,9,parlic,positive,control,no,yes,no,no,1564401,1569481
69,11,a,EC_only,nonword,10,coskie,none,filler,no,no,yes,no,1570514,1574004
69,11,a,EC_only,nonword,11,lobee,negative,critical,no,no,yes,no,1575037,1577699
69,11,a,EC_only,nonword,12,pubio,none,filler,yes,no,no,no,1578732,1583642
69,11,a,EC_only,nonword,13,altine,positive,critical,no,no,yes,no,1584676,1590268
69,11,a,EC_only,nonword,14,makan,negative,control,no,yes,no,no,1591310,1599219
69,11,a,EC_only,nonword,15,roosle,positive,critical,no,no,yes,no,1600252,1605033
