subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
36,2,a,EC_only,nonword,0,avouco,positive,critical,no,no,no,yes,1499761,1518724
36,2,a,EC_only,nonword,1,seloom,positive,critical,no,no,yes,no,1519758,1524414
36,2,a,EC_only,nonword,2,zillie,none,filler,no,no,yes,no,1525447,1527296
36,2,a,EC_only,nonword,3,trelle,negative,critical,no,no,yes,no,1528330,1529632
36,2,a,EC_only,nonword,4,coskie,positive,critical,no,no,yes,no,1530665,1533517
36,2,a,EC_only,nonword,5,babit,none,filler,no,yes,no,no,1534550,1537502
36,2,a,EC_only,nonword,6,altine,none,filler,no,yes,no,no,1538535,1540985
36,2,a,EC_only,nonword,7,hesire,none,filler,no,yes,no,no,1542017,1544149
36,2,a,EC_only,nonword,8,tafta,positive,control,no,yes,no,no,1545181,1547708
36,2,a,EC_only,nonword,9,pubio,negative,critical,no,yes,no,no,1548741,1552203
36,2,a,EC_only,nonword,10,tavoo,negative,critical,yes,no,no,no,1553235,1558655
36,2,a,EC_only,nonword,11,roosle,none,filler,no,no,yes,no,1559688,1561349
36,2,a,EC_only,nonword,12,naptor,positive,critical,yes,no,no,no,1562381,1566138
36,2,a,EC_only,nonword,13,lobee,negative,critical,no,no,yes,no,1567171,1568773
36,2,a,EC_only,nonword,14,parlic,none,filler,no,no,no,yes,1569806,1574937
36,2,a,EC_only,nonword,15,makan,negative,control,no,yes,no,no,1575969,1579049
