subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
8,29,a,EC_subj_obj,pokemon,0,5_mittel.png,negative,critical,no,no,yes,no,2223416,2231346
8,29,a,EC_subj_obj,pokemon,1,11_mittel.png,none,filler,no,no,yes,no,2232379,2234408
8,29,a,EC_subj_obj,pokemon,2,39_mittel.png,positive,critical,no,no,yes,no,2235441,2237577
8,29,a,EC_subj_obj,pokemon,3,24_mittel.png,none,filler,no,no,yes,no,2238610,2248162
8,29,a,EC_subj_obj,pokemon,4,4_mittel.png,positive,control,yes,no,no,no,2249196,2252908
8,29,a,EC_subj_obj,pokemon,5,23_mittel.png,none,filler,no,no,yes,no,2253941,2257803
8,29,a,EC_subj_obj,pokemon,6,2_mittel.png,negative,critical,yes,no,no,no,2258836,2260718
8,29,a,EC_subj_obj,pokemon,7,10_mittel.png,none,filler,no,no,yes,no,2261758,2264999
8,29,a,EC_subj_obj,pokemon,8,18_mittel.png,negative,control,no,no,yes,no,2266032,2268921
8,29,a,EC_subj_obj,pokemon,9,15_mittel.png,none,filler,no,no,yes,no,2269953,2272994
8,29,a,EC_subj_obj,pokemon,10,9_mittel.png,negative,critical,no,no,yes,no,2274027,2275334
8,29,a,EC_subj_obj,pokemon,11,25_mittel.png,none,filler,no,no,yes,no,2276367,2278175
8,29,a,EC_subj_obj,pokemon,12,37_mittel.png,positive,critical,no,no,yes,no,2279208,2280250
8,29,a,EC_subj_obj,pokemon,13,40_mittel.png,positive,critical,no,no,yes,no,2281283,2284038
8,29,a,EC_subj_obj,pokemon,14,16_mittel.png,positive,critical,no,no,yes,no,2285070,2285863
8,29,a,EC_subj_obj,pokemon,15,22_mittel.png,negative,critical,no,no,yes,no,2286895,2287879
