subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
20,26,b,EC_subj_obj,pokemon,0,2_mittel.png,none,filler,no,no,yes,no,2321011,2328321
20,26,b,EC_subj_obj,pokemon,1,18_mittel.png,none,filler,no,no,no,yes,2329383,2333482
20,26,b,EC_subj_obj,pokemon,2,40_mittel.png,none,filler,no,no,yes,no,2334544,2336800
20,26,b,EC_subj_obj,pokemon,3,16_mittel.png,positive,critical,no,no,yes,no,2337862,2339846
20,26,b,EC_subj_obj,pokemon,4,25_mittel.png,negative,critical,yes,no,no,no,2340908,2351567
20,26,b,EC_subj_obj,pokemon,5,24_mittel.png,positive,control,no,no,no,yes,2352628,2362193
20,26,b,EC_subj_obj,pokemon,6,37_mittel.png,negative,critical,yes,no,no,no,2363254,2366897
20,26,b,EC_subj_obj,pokemon,7,23_mittel.png,positive,critical,yes,no,no,no,2367959,2369988
20,26,b,EC_subj_obj,pokemon,8,5_mittel.png,negative,critical,no,no,yes,no,2371050,2376070
20,26,b,EC_subj_obj,pokemon,9,39_mittel.png,positive,critical,no,no,yes,no,2377131,2380692
20,26,b,EC_subj_obj,pokemon,10,10_mittel.png,negative,control,no,no,no,yes,2381753,2392062
20,26,b,EC_subj_obj,pokemon,11,9_mittel.png,none,filler,no,no,no,yes,2393123,2398986
20,26,b,EC_subj_obj,pokemon,12,22_mittel.png,none,filler,yes,no,no,no,2400047,2401904
20,26,b,EC_subj_obj,pokemon,13,4_mittel.png,none,filler,yes,no,no,no,2402965,2409331
20,26,b,EC_subj_obj,pokemon,14,11_mittel.png,negative,critical,no,no,yes,no,2410393,2412685
20,26,b,EC_subj_obj,pokemon,15,15_mittel.png,positive,critical,yes,no,no,no,2413746,2415951
