subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
42,27,b,EC_subj_obj,pokemon,0,18_mittel.png,negative,critical,3,1950351,1955348
42,27,b,EC_subj_obj,pokemon,1,10_mittel.png,none,filler,17,1956380,1958619
42,27,b,EC_subj_obj,pokemon,2,5_mittel.png,none,filler,0,1959651,1962004
42,27,b,EC_subj_obj,pokemon,3,4_mittel.png,negative,control,6,1963037,1970665
42,27,b,EC_subj_obj,pokemon,4,25_mittel.png,positive,critical,16,1971697,1974442
42,27,b,EC_subj_obj,pokemon,5,15_mittel.png,positive,critical,16,1975474,1977742
42,27,b,EC_subj_obj,pokemon,6,39_mittel.png,negative,critical,19,1978774,1981300
42,27,b,EC_subj_obj,pokemon,7,22_mittel.png,positive,critical,19,1982332,1984999
42,27,b,EC_subj_obj,pokemon,8,37_mittel.png,negative,critical,0,1986031,1988700
42,27,b,EC_subj_obj,pokemon,9,40_mittel.png,negative,critical,10,1989731,1992970
42,27,b,EC_subj_obj,pokemon,10,2_mittel.png,none,filler,19,1994002,1997204
42,27,b,EC_subj_obj,pokemon,11,11_mittel.png,positive,critical,0,1998236,2003408
42,27,b,EC_subj_obj,pokemon,12,23_mittel.png,none,filler,13,2004440,2007380
42,27,b,EC_subj_obj,pokemon,13,16_mittel.png,positive,control,17,2008412,2011231
42,27,b,EC_subj_obj,pokemon,14,24_mittel.png,none,filler,17,2012263,2014263
42,27,b,EC_subj_obj,pokemon,15,9_mittel.png,none,filler,17,2015294,2017053
