subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
12,27,a,EC_subj_obj,pokemon,0,37_mittel.png,negative,critical,12,1864847,1869399
12,27,a,EC_subj_obj,pokemon,1,11_mittel.png,positive,critical,9,1870431,1872668
12,27,a,EC_subj_obj,pokemon,2,22_mittel.png,positive,critical,13,1873700,1875769
12,27,a,EC_subj_obj,pokemon,3,16_mittel.png,positive,control,7,1876801,1880456
12,27,a,EC_subj_obj,pokemon,4,4_mittel.png,negative,control,18,1881488,1883257
12,27,a,EC_subj_obj,pokemon,5,18_mittel.png,negative,critical,19,1884289,1886090
12,27,a,EC_subj_obj,pokemon,6,25_mittel.png,positive,critical,19,1887123,1888763
12,27,a,EC_subj_obj,pokemon,7,10_mittel.png,none,filler,14,1889794,1892612
12,27,a,EC_subj_obj,pokemon,8,2_mittel.png,none,filler,19,1893643,1895258
12,27,a,EC_subj_obj,pokemon,9,40_mittel.png,negative,critical,17,1896290,1898914
12,27,a,EC_subj_obj,pokemon,10,15_mittel.png,positive,critical,12,1899946,1902232
12,27,a,EC_subj_obj,pokemon,11,39_mittel.png,negative,critical,14,1903263,1905221
12,27,a,EC_subj_obj,pokemon,12,24_mittel.png,none,filler,15,1906252,1909249
12,27,a,EC_subj_obj,pokemon,13,9_mittel.png,none,filler,18,1910280,1912216
12,27,a,EC_subj_obj,pokemon,14,5_mittel.png,none,filler,18,1913247,1914984
12,27,a,EC_subj_obj,pokemon,15,23_mittel.png,none,filler,18,1916016,1918109
