subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
58,12,a,EC_subj_obj,nonword,0,hesire,none,filler,yes,no,no,no,2583130,2593133
58,12,a,EC_subj_obj,nonword,1,seloom,none,filler,no,no,no,yes,2594166,2598667
58,12,a,EC_subj_obj,nonword,2,parlic,none,filler,no,yes,no,no,2599701,2601804
58,12,a,EC_subj_obj,nonword,3,tavoo,negative,critical,no,no,no,yes,2602837,2607016
58,12,a,EC_subj_obj,nonword,4,coskie,negative,critical,no,no,no,yes,2608054,2610327
58,12,a,EC_subj_obj,nonword,5,avouco,none,filler,yes,no,no,no,2611360,2614085
58,12,a,EC_subj_obj,nonword,6,babit,negative,critical,no,no,yes,no,2615118,2617677
58,12,a,EC_subj_obj,nonword,7,pubio,negative,critical,no,no,yes,no,2618711,2619585
58,12,a,EC_subj_obj,nonword,8,tafta,none,filler,no,no,yes,no,2620618,2621539
58,12,a,EC_subj_obj,nonword,9,altine,negative,control,yes,no,no,no,2622572,2625609
58,12,a,EC_subj_obj,nonword,10,makan,none,filler,no,yes,no,no,2626641,2629277
58,12,a,EC_subj_obj,nonword,11,naptor,positive,critical,no,no,no,yes,2630309,2632636
58,12,a,EC_subj_obj,nonword,12,lobee,positive,critical,no,no,yes,no,2633668,2634904
58,12,a,EC_subj_obj,nonword,13,zillie,positive,critical,no,no,no,yes,2635945,2637911
58,12,a,EC_subj_obj,nonword,14,trelle,positive,control,yes,no,no,no,2638944,2642014
58,12,a,EC_subj_obj,nonword,15,roosle,positive,critical,no,no,yes,no,2643046,2645206
