subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
64,EC_subj_obj,nonword,0,babit,positive,critical,4622.png,picture,4622.png,1999.png,2209.png,Geburt,Glück,Witz,picture,picture,picture,word,word,word,no,no,no,no,yes,no,2467537,2471447
64,EC_subj_obj,nonword,1,trelle,neutral,filler,Lampe,word,neu7233.png,neu7000.png,neu5510.png,Lampe,Schrank,Dach,picture,picture,picture,word,word,word,no,no,no,no,yes,no,2472488,2485027
64,EC_subj_obj,nonword,2,zillie,neutral,filler,Schrank,word,neu1616.png,neu2220.png,neu7233.png,Lampe,Schrank,Knopf,picture,picture,picture,word,word,word,no,no,no,no,no,no,2486067,2488439
64,EC_subj_obj,nonword,3,tafta,negative,critical,9500.png,picture,2750.png,9500.png,9430.png,Mühe,Gemeinheit,Hass,picture,picture,picture,word,word,word,no,no,no,no,yes,no,2489478,2494744
64,EC_subj_obj,nonword,4,naptor,negative,control,2375.1.png,picture,3550.png,2375.1.png,9430.png,Abgrund,Pest,Neid,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2495784,2498197
64,EC_subj_obj,nonword,5,hesire,neutral,filler,Schrank,word,neu7640.png,neu2220.png,neu5510.png,Schrank,Knopf,Lampe,picture,picture,picture,word,word,word,no,no,no,yes,no,no,2499237,2502881
64,EC_subj_obj,nonword,6,pubio,neutral,filler,Schrank,word,neu7187.png,neu7004.png,neu5510.png,Schrank,Taste,Sessel,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2503922,2508217
64,EC_subj_obj,nonword,7,coskie,negative,critical,7380.png,picture,9630.png,2750.png,7380.png,Ärger,Hektik,Sadist,picture,picture,picture,word,word,word,no,no,no,no,no,no,2509258,2521369
64,EC_subj_obj,nonword,8,altine,positive,critical,Urlaub,word,7230.png,2040.png,2208.png,Urlaub,Glück,Wiese,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2522417,2526025
64,EC_subj_obj,nonword,9,lobee,positive,critical,7470.png,picture,2900.2.png,2057.png,7470.png,Fete,Ruhe,Lachen,picture,picture,picture,word,word,word,no,no,no,no,no,no,2527065,2529577
64,EC_subj_obj,nonword,10,avouco,negative,critical,Angst,word,9830.png,3550.png,2276.png,Waffe,Abgas,Angst,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2530617,2536425
64,EC_subj_obj,nonword,11,parlic,positive,control,Romantik,word,8540.png,2791.png,7502.png,Spaß,Meer,Romantik,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2537466,2545850
64,EC_subj_obj,nonword,12,tavoo,neutral,filler,Kreis,word,neu1616.png,neu7000.png,neu5510.png,Taste,Kreis,Schrank,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2546890,2549055
64,EC_subj_obj,nonword,13,seloom,neutral,filler,Sessel,word,neu7187.png,neu7820.png,neu1616.png,Sessel,Taste,Lampe,picture,picture,picture,word,word,word,no,no,no,yes,no,no,2550095,2554510
64,EC_subj_obj,nonword,14,makan,positive,critical,Romantik,word,8330.png,1463.png,5460.png,Romantik,Scherz,Kinder,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2555551,2560871
64,EC_subj_obj,nonword,15,roosle,negative,critical,Geschwür,word,3160.png,6555.png,9331.png,Geschwür,Abgas,Waffe,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2561911,2569431
