subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
61,24,a,EC_only,pokemon,0,11_mittel.png,negative,critical,18,1619699,1626913
61,24,a,EC_only,pokemon,1,5_mittel.png,negative,critical,10,1627945,1631747
61,24,a,EC_only,pokemon,2,37_mittel.png,none,filler,19,1632779,1635498
61,24,a,EC_only,pokemon,3,4_mittel.png,negative,critical,11,1636531,1638316
61,24,a,EC_only,pokemon,4,10_mittel.png,positive,critical,15,1639348,1641607
61,24,a,EC_only,pokemon,5,25_mittel.png,negative,critical,15,1642640,1644572
61,24,a,EC_only,pokemon,6,40_mittel.png,positive,critical,12,1645604,1649954
61,24,a,EC_only,pokemon,7,22_mittel.png,positive,critical,19,1650986,1653954
61,24,a,EC_only,pokemon,8,24_mittel.png,none,filler,15,1654986,1659119
61,24,a,EC_only,pokemon,9,18_mittel.png,none,filler,7,1660151,1662532
61,24,a,EC_only,pokemon,10,15_mittel.png,none,filler,12,1663564,1667094
61,24,a,EC_only,pokemon,11,16_mittel.png,positive,control,12,1668126,1670817
61,24,a,EC_only,pokemon,12,2_mittel.png,none,filler,13,1671848,1674764
61,24,a,EC_only,pokemon,13,23_mittel.png,positive,critical,14,1675796,1680497
61,24,a,EC_only,pokemon,14,39_mittel.png,negative,control,14,1681529,1683821
61,24,a,EC_only,pokemon,15,9_mittel.png,none,filler,17,1684853,1686612
