subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
2,19,b,EC_subj_obj,pokemon,0,24_mittel.png,positive,critical,no,no,yes,no,1946015,1951506
2,19,b,EC_subj_obj,pokemon,1,25_mittel.png,none,filler,no,no,yes,no,1952540,1955505
2,19,b,EC_subj_obj,pokemon,2,4_mittel.png,negative,critical,no,no,yes,no,1956538,1959618
2,19,b,EC_subj_obj,pokemon,3,23_mittel.png,positive,critical,no,no,no,yes,1960652,1964301
2,19,b,EC_subj_obj,pokemon,4,40_mittel.png,negative,critical,yes,no,no,no,1965335,1967820
2,19,b,EC_subj_obj,pokemon,5,39_mittel.png,positive,critical,no,no,yes,no,1968853,1972706
2,19,b,EC_subj_obj,pokemon,6,10_mittel.png,none,filler,yes,no,no,no,1973739,1978168
2,19,b,EC_subj_obj,pokemon,7,15_mittel.png,none,filler,no,no,no,yes,1979209,1982206
2,19,b,EC_subj_obj,pokemon,8,22_mittel.png,negative,control,no,yes,no,no,1983240,1984954
2,19,b,EC_subj_obj,pokemon,9,16_mittel.png,positive,control,no,no,no,yes,1985988,1988446
2,19,b,EC_subj_obj,pokemon,10,5_mittel.png,negative,critical,no,no,yes,no,1989480,1990785
2,19,b,EC_subj_obj,pokemon,11,11_mittel.png,negative,critical,no,no,yes,no,1991818,1993149
2,19,b,EC_subj_obj,pokemon,12,9_mittel.png,positive,critical,no,yes,no,no,1994182,1996774
2,19,b,EC_subj_obj,pokemon,13,2_mittel.png,none,filler,no,no,yes,no,1997807,1999291
2,19,b,EC_subj_obj,pokemon,14,18_mittel.png,none,filler,no,no,no,yes,2000325,2001169
2,19,b,EC_subj_obj,pokemon,15,37_mittel.png,none,filler,yes,no,no,no,2002203,2003624
