subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
69,11,a,EC_only,nonword,0,zillie,negative,critical,8,1387704,1398785
69,11,a,EC_only,nonword,1,pubio,none,filler,5,1399817,1404305
69,11,a,EC_only,nonword,2,naptor,positive,critical,9,1405337,1408709
69,11,a,EC_only,nonword,3,altine,positive,critical,12,1409741,1414528
69,11,a,EC_only,nonword,4,roosle,positive,critical,13,1415560,1418088
69,11,a,EC_only,nonword,5,trelle,positive,critical,11,1419120,1422224
69,11,a,EC_only,nonword,6,parlic,positive,control,10,1423256,1428058
69,11,a,EC_only,nonword,7,seloom,negative,critical,5,1429090,1434991
69,11,a,EC_only,nonword,8,avouco,none,filler,15,1436023,1438321
69,11,a,EC_only,nonword,9,tafta,negative,critical,10,1439353,1442218
69,11,a,EC_only,nonword,10,lobee,negative,critical,8,1443250,1445789
69,11,a,EC_only,nonword,11,makan,negative,control,6,1446821,1450542
69,11,a,EC_only,nonword,12,tavoo,none,filler,11,1451574,1454787
69,11,a,EC_only,nonword,13,coskie,none,filler,14,1455819,1458282
69,11,a,EC_only,nonword,14,babit,none,filler,4,1459315,1463289
69,11,a,EC_only,nonword,15,hesire,none,filler,3,1464321,1466010
