subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
39,17,b,EC_subj_obj,pokemon,0,25_mittel.png,none,filler,8,2391850,2396642
39,17,b,EC_subj_obj,pokemon,1,16_mittel.png,none,filler,14,2397674,2399899
39,17,b,EC_subj_obj,pokemon,2,40_mittel.png,positive,critical,3,2400931,2403725
39,17,b,EC_subj_obj,pokemon,3,15_mittel.png,none,filler,15,2404757,2406765
39,17,b,EC_subj_obj,pokemon,4,37_mittel.png,negative,critical,15,2407797,2408763
39,17,b,EC_subj_obj,pokemon,5,5_mittel.png,none,filler,15,2409795,2410575
39,17,b,EC_subj_obj,pokemon,6,24_mittel.png,none,filler,2,2411607,2414544
39,17,b,EC_subj_obj,pokemon,7,4_mittel.png,positive,critical,18,2415576,2417616
39,17,b,EC_subj_obj,pokemon,8,39_mittel.png,negative,control,17,2418648,2420390
39,17,b,EC_subj_obj,pokemon,9,23_mittel.png,negative,critical,4,2421421,2423350
39,17,b,EC_subj_obj,pokemon,10,11_mittel.png,negative,critical,17,2424381,2425896
39,17,b,EC_subj_obj,pokemon,11,22_mittel.png,positive,critical,5,2426927,2430653
39,17,b,EC_subj_obj,pokemon,12,2_mittel.png,positive,critical,19,2431685,2433724
39,17,b,EC_subj_obj,pokemon,13,18_mittel.png,none,filler,3,2434756,2436794
39,17,b,EC_subj_obj,pokemon,14,10_mittel.png,negative,critical,8,2437826,2440094
39,17,b,EC_subj_obj,pokemon,15,9_mittel.png,positive,control,11,2441126,2442553
