subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
62,EC_only,nonword,0,parlic,negative,control,Hass,word,2750.png,7380.png,9435.png,Ärger,Horror,Hass,picture,picture,picture,word,word,word,no,no,no,no,no,yes,1690112,1697968
62,EC_only,nonword,1,babit,positive,critical,8540.png,picture,4622.png,2057.png,8540.png,Strand,Brief,Himmel,picture,picture,picture,word,word,word,no,no,no,no,yes,no,1699009,1703256
62,EC_only,nonword,2,zillie,negative,critical,9560.png,picture,6530.png,3550.png,9560.png,Betrug,Mord,Sadist,picture,picture,picture,word,word,word,no,no,no,yes,no,no,1704296,1709947
62,EC_only,nonword,3,roosle,positive,critical,2660.png,picture,2050.png,2660.png,1440.png,Kinder,Sonne,Wärme,picture,picture,picture,word,word,word,no,no,no,no,no,yes,1710987,1714967
62,EC_only,nonword,4,seloom,positive,critical,Meer,word,8370.png,2791.png,8170.png,Romantik,Meer,Himmel,picture,picture,picture,word,word,word,no,no,no,no,no,no,1716007,1718510
62,EC_only,nonword,5,pubio,neutral,filler,neu5510.png,picture,neu7080.png,neu5510.png,neu7187.png,Taste,Lampe,Linie,picture,picture,picture,word,word,word,no,no,no,no,no,no,1719550,1720583
62,EC_only,nonword,6,altine,neutral,filler,neu7233.png,picture,neu7233.png,neu7187.png,neu2580.png,Lampe,Sessel,Glas,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1721623,1725000
62,EC_only,nonword,7,naptor,neutral,filler,Bein,word,neu5510.png,neu2487.png,neu7233.png,Linie,Bein,Hand,picture,picture,picture,word,word,word,no,no,no,no,no,no,1726040,1730625
62,EC_only,nonword,8,tavoo,neutral,filler,neu7187.png,picture,neu2487.png,neu7187.png,neu5510.png,Glas,Sessel,Wand,picture,picture,picture,word,word,word,no,no,no,no,no,no,1731665,1733383
62,EC_only,nonword,9,lobee,negative,critical,Frust,word,9220.png,9430.png,9340.png,Wahnsinn,Frust,Sucht,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1734424,1738305
62,EC_only,nonword,10,tafta,negative,critical,Geschwür,word,9340.png,2710.png,9342.png,Sucht,Geschwür,Sadist,picture,picture,picture,word,word,word,no,no,no,no,no,no,1739345,1741703
62,EC_only,nonword,11,coskie,positive,critical,Lachen,word,2209.png,8200.png,1999.png,Brief,Rose,Lachen,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1742742,1745225
62,EC_only,nonword,12,avouco,neutral,filler,neu2580.png,picture,neu2580.png,neu5395.png,neu5510.png,Glas,Hand,Knopf,picture,picture,picture,word,word,word,no,no,no,no,yes,no,1746265,1748381
62,EC_only,nonword,13,trelle,neutral,filler,Hand,word,neu7233.png,neu5731.png,neu7080.png,Schrank,Linie,Hand,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1749421,1752086
62,EC_only,nonword,14,makan,positive,control,7350.png,picture,2791.png,2050.png,7350.png,Brief,Fete,Natur,picture,picture,picture,word,word,word,no,no,no,no,no,yes,1753126,1758409
62,EC_only,nonword,15,hesire,negative,critical,9280.png,picture,9280.png,9340.png,6555.png,Betrug,Abgrund,Horror,picture,picture,picture,word,word,word,no,no,no,no,no,no,1759458,1762471
