subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
54,14,a,EC_only,nonword,0,tavoo,negative,critical,14,1394998,1401288
54,14,a,EC_only,nonword,1,lobee,positive,control,18,1402320,1405970
54,14,a,EC_only,nonword,2,altine,none,filler,11,1407002,1410619
54,14,a,EC_only,nonword,3,hesire,positive,critical,5,1411652,1413457
54,14,a,EC_only,nonword,4,trelle,positive,critical,3,1414489,1417735
54,14,a,EC_only,nonword,5,roosle,positive,critical,5,1418766,1420951
54,14,a,EC_only,nonword,6,parlic,none,filler,13,1421984,1424160
54,14,a,EC_only,nonword,7,seloom,none,filler,8,1425192,1427433
54,14,a,EC_only,nonword,8,makan,negative,control,9,1428464,1430538
54,14,a,EC_only,nonword,9,avouco,none,filler,6,1431570,1435121
54,14,a,EC_only,nonword,10,naptor,negative,critical,8,1436152,1438365
54,14,a,EC_only,nonword,11,babit,negative,critical,6,1439397,1442874
54,14,a,EC_only,nonword,12,coskie,negative,critical,10,1443905,1446109
54,14,a,EC_only,nonword,13,zillie,positive,critical,12,1447140,1449069
54,14,a,EC_only,nonword,14,tafta,none,filler,13,1450101,1453200
54,14,a,EC_only,nonword,15,pubio,none,filler,9,1454231,1457416
