subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
78,16,a,EC_subj_obj,pokemon,0,2_mittel.png,none,filler,18,1772841,1776011
78,16,a,EC_subj_obj,pokemon,1,39_mittel.png,negative,critical,16,1777043,1779140
78,16,a,EC_subj_obj,pokemon,2,4_mittel.png,none,filler,4,1780171,1783582
78,16,a,EC_subj_obj,pokemon,3,10_mittel.png,negative,critical,10,1784614,1786915
78,16,a,EC_subj_obj,pokemon,4,25_mittel.png,positive,critical,15,1787947,1790253
78,16,a,EC_subj_obj,pokemon,5,24_mittel.png,none,filler,2,1791285,1792828
78,16,a,EC_subj_obj,pokemon,6,15_mittel.png,positive,critical,6,1793861,1795636
78,16,a,EC_subj_obj,pokemon,7,5_mittel.png,negative,critical,19,1796668,1798432
78,16,a,EC_subj_obj,pokemon,8,40_mittel.png,positive,critical,10,1799463,1802869
78,16,a,EC_subj_obj,pokemon,9,18_mittel.png,none,filler,7,1803900,1805938
78,16,a,EC_subj_obj,pokemon,10,37_mittel.png,positive,control,19,1806970,1808844
78,16,a,EC_subj_obj,pokemon,11,16_mittel.png,positive,critical,8,1809875,1811087
78,16,a,EC_subj_obj,pokemon,12,9_mittel.png,none,filler,8,1812119,1813581
78,16,a,EC_subj_obj,pokemon,13,23_mittel.png,negative,control,13,1814612,1815979
78,16,a,EC_subj_obj,pokemon,14,22_mittel.png,none,filler,19,1817010,1818716
78,16,a,EC_subj_obj,pokemon,15,11_mittel.png,negative,critical,7,1819749,1821778
