subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
105,24,b,EC_subj_obj,pokemon,0,2_mittel.png,none,filler,6,2400316,2410717
105,24,b,EC_subj_obj,pokemon,1,22_mittel.png,positive,critical,16,2411749,2416077
105,24,b,EC_subj_obj,pokemon,2,18_mittel.png,none,filler,10,2417109,2421139
105,24,b,EC_subj_obj,pokemon,3,15_mittel.png,none,filler,15,2422172,2424187
105,24,b,EC_subj_obj,pokemon,4,5_mittel.png,negative,critical,17,2425220,2428458
105,24,b,EC_subj_obj,pokemon,5,10_mittel.png,positive,critical,13,2429490,2437384
105,24,b,EC_subj_obj,pokemon,6,37_mittel.png,none,filler,13,2438416,2442052
105,24,b,EC_subj_obj,pokemon,7,4_mittel.png,negative,critical,13,2443084,2448138
105,24,b,EC_subj_obj,pokemon,8,39_mittel.png,negative,control,11,2449171,2451627
105,24,b,EC_subj_obj,pokemon,9,40_mittel.png,positive,critical,6,2452659,2455595
105,24,b,EC_subj_obj,pokemon,10,25_mittel.png,negative,critical,14,2456628,2458464
105,24,b,EC_subj_obj,pokemon,11,23_mittel.png,positive,critical,15,2459495,2460838
105,24,b,EC_subj_obj,pokemon,12,11_mittel.png,negative,critical,13,2461870,2463644
105,24,b,EC_subj_obj,pokemon,13,16_mittel.png,positive,control,10,2464675,2466435
105,24,b,EC_subj_obj,pokemon,14,24_mittel.png,none,filler,10,2467468,2469824
105,24,b,EC_subj_obj,pokemon,15,9_mittel.png,none,filler,11,2470855,2473018
