subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
92,27,a,EC_only,pokemon,0,24_mittel.png,none,filler,no,yes,no,no,1705778,1711323
92,27,a,EC_only,pokemon,1,40_mittel.png,negative,critical,no,no,no,yes,1712356,1722112
92,27,a,EC_only,pokemon,2,22_mittel.png,positive,critical,yes,no,no,no,1723146,1726191
92,27,a,EC_only,pokemon,3,25_mittel.png,positive,critical,no,no,no,yes,1727224,1729673
92,27,a,EC_only,pokemon,4,11_mittel.png,positive,critical,yes,no,no,no,1730706,1733702
92,27,a,EC_only,pokemon,5,10_mittel.png,none,filler,no,yes,no,no,1734735,1739065
92,27,a,EC_only,pokemon,6,15_mittel.png,positive,critical,no,no,no,yes,1740098,1744950
92,27,a,EC_only,pokemon,7,16_mittel.png,positive,control,no,yes,no,no,1745983,1747170
92,27,a,EC_only,pokemon,8,39_mittel.png,negative,critical,no,no,yes,no,1748203,1751725
92,27,a,EC_only,pokemon,9,9_mittel.png,none,filler,no,no,yes,no,1752766,1754378
92,27,a,EC_only,pokemon,10,5_mittel.png,none,filler,no,yes,no,no,1755410,1758629
92,27,a,EC_only,pokemon,11,2_mittel.png,none,filler,no,no,no,yes,1759662,1763945
92,27,a,EC_only,pokemon,12,23_mittel.png,none,filler,no,yes,no,no,1764977,1767402
92,27,a,EC_only,pokemon,13,4_mittel.png,negative,control,no,yes,no,no,1768435,1769723
92,27,a,EC_only,pokemon,14,37_mittel.png,negative,critical,no,no,yes,no,1770756,1773325
92,27,a,EC_only,pokemon,15,18_mittel.png,negative,critical,no,no,yes,no,1774357,1775649
