subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
36,EC_only,nonword,0,zillie,neutral,filler,Wand,word,neu2220.png,neu7004.png,neu7830.png,Kreis,Lampe,Wand,picture,picture,picture,word,word,word,no,no,no,no,no,no,1595371,1599935
36,EC_only,nonword,1,babit,neutral,filler,neu7490.png,picture,neu2487.png,neu5740.png,neu7490.png,Taste,Hand,Wand,picture,picture,picture,word,word,word,no,no,no,no,no,no,1600975,1611532
36,EC_only,nonword,2,hesire,neutral,filler,Lampe,word,neu7490.png,neu7640.png,neu1616.png,Dach,Kreis,Lampe,picture,picture,picture,word,word,word,no,no,no,no,no,yes,1612572,1618538
36,EC_only,nonword,3,pubio,negative,critical,Sucht,word,2710.png,6570.1.png,9265.png,AIDS,Gift,Sucht,picture,picture,picture,word,word,word,no,no,no,no,no,no,1619583,1627315
36,EC_only,nonword,4,avouco,positive,critical,Meer,word,5910.png,2040.png,2160.png,Sonne,Meer,Strand,picture,picture,picture,word,word,word,no,no,no,no,no,no,1628355,1632690
36,EC_only,nonword,5,tafta,positive,control,Musik,word,4622.png,2340.png,2070.png,Musik,Urlaub,Glück,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1633730,1639531
36,EC_only,nonword,6,roosle,neutral,filler,neu2372.png,picture,neu5740.png,neu7640.png,neu2372.png,Klinke,Tuch,Hand,picture,picture,picture,word,word,word,no,no,no,no,no,no,1640571,1643119
36,EC_only,nonword,7,naptor,positive,critical,Meer,word,2791.png,2550.png,7330.png,Meer,Licht,Geschenk,picture,picture,picture,word,word,word,no,no,no,no,no,no,1644159,1652042
36,EC_only,nonword,8,coskie,positive,critical,2080.png,picture,7470.png,2080.png,2340.png,Strand,Licht,Witz,picture,picture,picture,word,word,word,no,no,no,no,no,no,1653081,1654823
36,EC_only,nonword,9,makan,negative,control,6831.png,picture,9400.png,9920.png,6831.png,Gewalt,Pech,Eiter,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1655863,1660471
36,EC_only,nonword,10,trelle,negative,critical,9041.png,picture,9041.png,9430.png,7380.png,Frust,Geschwür,Angst,picture,picture,picture,word,word,word,no,no,no,no,no,no,1661511,1664938
36,EC_only,nonword,11,lobee,negative,critical,9421.png,picture,9432.png,9421.png,9000.png,Abscheu,Angst,Gift,picture,picture,picture,word,word,word,no,no,no,no,no,no,1665978,1668858
36,EC_only,nonword,12,parlic,neutral,filler,neu2220.png,picture,neu5740.png,neu5731.png,neu2220.png,Klinke,Tuch,Linie,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1669898,1675145
36,EC_only,nonword,13,seloom,positive,critical,1710.png,picture,8370.png,1710.png,2209.png,Mutter,Lachen,Brief,picture,picture,picture,word,word,word,no,no,no,no,no,no,1676185,1679057
36,EC_only,nonword,14,tavoo,negative,critical,Waffe,word,6838.png,9220.png,9000.png,Stress,Waffe,Folter,picture,picture,picture,word,word,word,no,no,no,no,no,no,1680097,1684363
36,EC_only,nonword,15,altine,neutral,filler,neu5731.png,picture,neu7000.png,neu5731.png,neu7640.png,Taste,Glas,Schrank,picture,picture,picture,word,word,word,no,no,no,no,no,no,1685403,1700463
