subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
4,EC_only,pokemon,0,2_mittel.png,neutral,filler,neu5510.png,picture,neu5510.png,neu2635.png,neu7233.png,Tuch,Knopf,Sessel,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1560030,1573773
4,EC_only,pokemon,1,25_mittel.png,neutral,filler,neu5510.png,picture,neu5510.png,neu2220.png,neu5731.png,Lampe,Schrank,Kreis,picture,picture,picture,word,word,word,no,no,no,no,no,no,1574814,1581740
4,EC_only,pokemon,2,10_mittel.png,neutral,filler,Tuch,word,neu7550.png,neu2575.png,neu7490.png,Kreis,Sessel,Tuch,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1582781,1590736
4,EC_only,pokemon,3,11_mittel.png,positive,critical,Geburt,word,2311.png,5910.png,7330.png,Leben,Lachen,Geburt,picture,picture,picture,word,word,word,no,no,no,no,no,no,1591776,1594580
4,EC_only,pokemon,4,18_mittel.png,neutral,filler,Kreis,word,neu7490.png,neu5395.png,neu2635.png,Kreis,Bein,Glas,picture,picture,picture,word,word,word,no,no,no,no,no,no,1595620,1601724
4,EC_only,pokemon,5,39_mittel.png,neutral,filler,Lampe,word,neu7490.png,neu2220.png,neu7000.png,Kreis,Lampe,Wand,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1602768,1608979
4,EC_only,pokemon,6,40_mittel.png,positive,critical,2208.png,picture,2208.png,7330.png,8330.png,Liebe,Spaß,Frieden,picture,picture,picture,word,word,word,no,no,no,no,no,no,1610020,1612419
4,EC_only,pokemon,7,37_mittel.png,positive,critical,7470.png,picture,5830.png,7470.png,1463.png,Glück,Liebe,Freizeit,picture,picture,picture,word,word,word,no,no,no,no,no,no,1613460,1618460
4,EC_only,pokemon,8,24_mittel.png,positive,control,Sonne,word,7330.png,1710.png,5830.png,Spaß,Sonne,Witz,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1619501,1628352
4,EC_only,pokemon,9,16_mittel.png,negative,critical,AIDS,word,6570.1.png,9102.png,6831.png,Unglück,AIDS,Gemeinheit,picture,picture,picture,word,word,word,no,no,no,no,no,no,1629392,1632444
4,EC_only,pokemon,10,5_mittel.png,negative,critical,9430.png,picture,9830.png,2053.png,9430.png,Gemeinheit,Pech,Wahnsinn,picture,picture,picture,word,word,word,no,no,no,no,no,no,1633484,1636737
4,EC_only,pokemon,11,4_mittel.png,positive,critical,Geschenk,word,4622.png,2660.png,2311.png,Romantik,Geschenk,Rose,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1637778,1642268
4,EC_only,pokemon,12,22_mittel.png,negative,control,9182.png,picture,9500.png,9182.png,9830.png,Absturz,Not,Geschwür,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1643310,1647921
4,EC_only,pokemon,13,15_mittel.png,negative,critical,9400.png,picture,9102.png,9560.png,9400.png,Stress,Henker,Folter,picture,picture,picture,word,word,word,no,no,no,no,no,no,1648970,1653072
4,EC_only,pokemon,14,23_mittel.png,negative,critical,Mühe,word,2750.png,6555.png,1525.png,Ekel,Mühe,Folter,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1654112,1657789
4,EC_only,pokemon,15,9_mittel.png,neutral,filler,Schrank,word,neu7830.png,neu5740.png,neu5731.png,Wand,Glas,Schrank,picture,picture,picture,word,word,word,no,no,no,no,no,no,1658829,1661969
