subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
61,EC_only,pokemon,0,4_mittel.png,negative,critical,9430.png,picture,9430.png,9050.png,9500.png,Pest,Hektik,Gewalt,picture,picture,picture,word,word,word,no,no,no,no,no,no,1898922,1906787
61,EC_only,pokemon,1,22_mittel.png,positive,critical,8330.png,picture,5830.png,8190.png,8330.png,Bücher,Sonne,Kuss,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1907828,1914797
61,EC_only,pokemon,2,15_mittel.png,neutral,filler,Klinke,word,neu7490.png,neu2620.png,neu7187.png,Glas,Dach,Klinke,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1915837,1922381
61,EC_only,pokemon,3,10_mittel.png,positive,critical,Glück,word,2070.png,7330.png,1999.png,Paradies,Urlaub,Glück,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1923421,1930325
61,EC_only,pokemon,4,40_mittel.png,positive,critical,2091.png,picture,2091.png,2080.png,2150.png,Familie,Brief,Scherz,picture,picture,picture,word,word,word,no,no,no,no,no,no,1931365,1936248
61,EC_only,pokemon,5,5_mittel.png,negative,critical,Hass,word,9630.png,9561.png,6020.png,Tyrann,Hass,Ekel,picture,picture,picture,word,word,word,no,no,no,yes,no,no,1937294,1949903
61,EC_only,pokemon,6,2_mittel.png,neutral,filler,neu7830.png,picture,neu7830.png,neu2620.png,neu7490.png,Wand,Dach,Knopf,picture,picture,picture,word,word,word,no,no,no,no,no,no,1950943,1965745
61,EC_only,pokemon,7,9_mittel.png,neutral,filler,neu5731.png,picture,neu5731.png,neu7830.png,neu2620.png,Knopf,Glas,Wand,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1966785,1974623
61,EC_only,pokemon,8,25_mittel.png,negative,critical,Horror,word,6831.png,1525.png,9435.png,Neid,Horror,Kälte,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1975663,1983754
61,EC_only,pokemon,9,16_mittel.png,positive,control,5910.png,picture,8496.png,7470.png,5910.png,Geschenk,Lachen,Rose,picture,picture,picture,word,word,word,no,no,no,yes,no,no,1984794,1990912
61,EC_only,pokemon,10,37_mittel.png,neutral,filler,Kreis,word,neu7090.png,neu7550.png,neu7004.png,Kreis,Hand,Wand,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1991952,2006349
61,EC_only,pokemon,11,39_mittel.png,negative,control,Abgrund,word,9830.png,9000.png,9006.png,Abgrund,Unglück,Waffe,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2007389,2016540
61,EC_only,pokemon,12,18_mittel.png,neutral,filler,Linie,word,neu7187.png,neu7550.png,neu2620.png,Wand,Linie,Knopf,picture,picture,picture,word,word,word,no,no,no,no,no,no,2017580,2030963
61,EC_only,pokemon,13,24_mittel.png,neutral,filler,Linie,word,neu7090.png,neu7640.png,neu7830.png,Tuch,Linie,Wand,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2032003,2036816
61,EC_only,pokemon,14,11_mittel.png,negative,critical,9400.png,picture,9400.png,9520.png,9180.png,Unglück,Pest,Frust,picture,picture,picture,word,word,word,no,no,no,no,no,no,2037856,2041788
61,EC_only,pokemon,15,23_mittel.png,positive,critical,Fete,word,8540.png,2080.png,4622.png,Fete,Wärme,Paradies,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2042828,2052332
