subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
30,1,a,EC_only,nonword,0,roosle,none,filler,yes,no,no,no,1364839,1372230
30,1,a,EC_only,nonword,1,coskie,none,filler,no,yes,no,no,1373263,1375343
30,1,a,EC_only,nonword,2,parlic,negative,critical,no,no,yes,no,1376377,1378702
30,1,a,EC_only,nonword,3,tavoo,negative,critical,no,no,no,yes,1379735,1381137
30,1,a,EC_only,nonword,4,lobee,positive,control,yes,no,no,no,1382171,1383529
30,1,a,EC_only,nonword,5,tafta,positive,critical,no,no,yes,no,1384563,1386909
30,1,a,EC_only,nonword,6,makan,negative,critical,no,no,yes,no,1387942,1389321
30,1,a,EC_only,nonword,7,altine,none,filler,no,no,yes,no,1390354,1392209
30,1,a,EC_only,nonword,8,avouco,negative,critical,yes,no,no,no,1393241,1394973
30,1,a,EC_only,nonword,9,trelle,none,filler,yes,no,no,no,1396005,1396822
30,1,a,EC_only,nonword,10,babit,positive,critical,no,no,yes,no,1397854,1399087
30,1,a,EC_only,nonword,11,seloom,positive,critical,no,yes,no,no,1400129,1401146
30,1,a,EC_only,nonword,12,hesire,none,filler,yes,no,no,no,1402179,1403118
30,1,a,EC_only,nonword,13,pubio,positive,critical,no,no,no,yes,1404150,1405637
30,1,a,EC_only,nonword,14,zillie,negative,control,yes,no,no,no,1406670,1407627
30,1,a,EC_only,nonword,15,naptor,none,filler,no,yes,no,no,1408659,1410270
