subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
114,30,a,EC_only,pokemon,0,37_mittel.png,positive,critical,11,1397745,1407355
114,30,a,EC_only,pokemon,1,11_mittel.png,positive,critical,19,1408388,1411584
114,30,a,EC_only,pokemon,2,2_mittel.png,negative,critical,16,1412615,1416064
114,30,a,EC_only,pokemon,3,5_mittel.png,positive,control,3,1417096,1419646
114,30,a,EC_only,pokemon,4,24_mittel.png,negative,control,1,1420678,1422336
114,30,a,EC_only,pokemon,5,23_mittel.png,none,filler,4,1423369,1425282
114,30,a,EC_only,pokemon,6,10_mittel.png,positive,critical,10,1426314,1429413
114,30,a,EC_only,pokemon,7,4_mittel.png,negative,critical,8,1430445,1433251
114,30,a,EC_only,pokemon,8,39_mittel.png,none,filler,8,1434283,1436695
114,30,a,EC_only,pokemon,9,16_mittel.png,none,filler,12,1437726,1440105
114,30,a,EC_only,pokemon,10,25_mittel.png,none,filler,5,1441137,1444729
114,30,a,EC_only,pokemon,11,40_mittel.png,none,filler,10,1445760,1451974
114,30,a,EC_only,pokemon,12,9_mittel.png,negative,critical,4,1453005,1455285
114,30,a,EC_only,pokemon,13,15_mittel.png,positive,critical,1,1456316,1458365
114,30,a,EC_only,pokemon,14,22_mittel.png,negative,critical,2,1459396,1460952
114,30,a,EC_only,pokemon,15,18_mittel.png,none,filler,2,1461984,1466579
