subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
17,21,a,EC_subj_obj,pokemon,0,10_mittel.png,positive,critical,no,no,yes,no,2363844,2367142
17,21,a,EC_subj_obj,pokemon,1,39_mittel.png,none,filler,no,no,yes,no,2368175,2371766
17,21,a,EC_subj_obj,pokemon,2,25_mittel.png,positive,critical,no,no,yes,no,2372799,2375581
17,21,a,EC_subj_obj,pokemon,3,5_mittel.png,negative,control,yes,no,no,no,2376614,2384493
17,21,a,EC_subj_obj,pokemon,4,22_mittel.png,positive,critical,no,no,no,yes,2385527,2392422
17,21,a,EC_subj_obj,pokemon,5,37_mittel.png,negative,critical,no,no,no,yes,2393455,2395561
17,21,a,EC_subj_obj,pokemon,6,4_mittel.png,negative,critical,no,no,yes,no,2396593,2400154
17,21,a,EC_subj_obj,pokemon,7,11_mittel.png,none,filler,no,no,no,yes,2401186,2404095
17,21,a,EC_subj_obj,pokemon,8,40_mittel.png,negative,critical,no,no,no,yes,2405137,2406528
17,21,a,EC_subj_obj,pokemon,9,15_mittel.png,negative,critical,no,no,no,yes,2407561,2409307
17,21,a,EC_subj_obj,pokemon,10,16_mittel.png,none,filler,no,no,no,yes,2410339,2411147
17,21,a,EC_subj_obj,pokemon,11,23_mittel.png,positive,control,yes,no,no,no,2412179,2420680
17,21,a,EC_subj_obj,pokemon,12,2_mittel.png,none,filler,no,no,no,yes,2421713,2422814
17,21,a,EC_subj_obj,pokemon,13,18_mittel.png,none,filler,no,no,no,yes,2423848,2424967
17,21,a,EC_subj_obj,pokemon,14,9_mittel.png,positive,critical,no,no,no,yes,2426000,2426667
17,21,a,EC_subj_obj,pokemon,15,24_mittel.png,none,filler,no,no,no,yes,2427701,2428366
