subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
15,23,a,EC_subj_obj,pokemon,0,11_mittel.png,positive,critical,no,no,yes,no,2145891,2149157
15,23,a,EC_subj_obj,pokemon,1,23_mittel.png,positive,critical,no,no,yes,no,2150191,2159101
15,23,a,EC_subj_obj,pokemon,2,22_mittel.png,negative,critical,yes,no,no,no,2160135,2162084
15,23,a,EC_subj_obj,pokemon,3,24_mittel.png,none,filler,no,yes,no,no,2163117,2165395
15,23,a,EC_subj_obj,pokemon,4,18_mittel.png,positive,control,no,yes,no,no,2166428,2168184
15,23,a,EC_subj_obj,pokemon,5,37_mittel.png,none,filler,no,no,yes,no,2169217,2171773
15,23,a,EC_subj_obj,pokemon,6,2_mittel.png,negative,critical,no,no,yes,no,2172805,2174936
15,23,a,EC_subj_obj,pokemon,7,25_mittel.png,negative,critical,no,no,no,yes,2175969,2178323
15,23,a,EC_subj_obj,pokemon,8,39_mittel.png,none,filler,no,no,no,yes,2179363,2181323
15,23,a,EC_subj_obj,pokemon,9,15_mittel.png,positive,critical,yes,no,no,no,2182355,2184536
15,23,a,EC_subj_obj,pokemon,10,9_mittel.png,negative,control,no,yes,no,no,2185569,2186770
15,23,a,EC_subj_obj,pokemon,11,10_mittel.png,none,filler,no,no,yes,no,2187803,2189600
15,23,a,EC_subj_obj,pokemon,12,40_mittel.png,positive,critical,no,no,yes,no,2190633,2191876
15,23,a,EC_subj_obj,pokemon,13,4_mittel.png,none,filler,yes,no,no,no,2192909,2194515
15,23,a,EC_subj_obj,pokemon,14,5_mittel.png,negative,critical,yes,no,no,no,2195548,2197267
15,23,a,EC_subj_obj,pokemon,15,16_mittel.png,none,filler,no,no,yes,no,2198300,2200372
