subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
95,EC_only,pokemon,0,37_mittel.png,positive,control,2058.png,picture,2340.png,2050.png,2058.png,Rose,Familie,Wärme,picture,picture,picture,word,word,word,no,no,no,no,no,yes,1752004,1756114
95,EC_only,pokemon,1,39_mittel.png,negative,critical,Waffe,word,2375.1.png,9561.png,9041.png,Not,Waffe,Angst,picture,picture,picture,word,word,word,no,no,no,no,no,no,1757154,1760330
95,EC_only,pokemon,2,10_mittel.png,negative,critical,9340.png,picture,9041.png,9340.png,9520.png,Kälte,Not,Absturz,picture,picture,picture,word,word,word,no,no,no,no,no,no,1761371,1764821
95,EC_only,pokemon,3,15_mittel.png,positive,critical,Strand,word,7502.png,8170.png,2091.png,Freizeit,Familie,Strand,picture,picture,picture,word,word,word,no,no,no,no,no,yes,1765861,1773838
95,EC_only,pokemon,4,2_mittel.png,neutral,filler,neu7640.png,picture,neu7640.png,neu2487.png,neu5395.png,Wand,Taste,Dach,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1774878,1777389
95,EC_only,pokemon,5,23_mittel.png,negative,control,Finsternis,word,9102.png,2900.png,7380.png,Mühe,Geschwür,Finsternis,picture,picture,picture,word,word,word,no,no,no,no,no,no,1778435,1780252
95,EC_only,pokemon,6,25_mittel.png,positive,critical,8080.png,picture,8080.png,2311.png,2900.2.png,Sommer,Meer,Natur,picture,picture,picture,word,word,word,no,no,no,no,no,no,1781293,1782866
95,EC_only,pokemon,7,4_mittel.png,neutral,filler,Wand,word,neu2372.png,neu7187.png,neu7820.png,Dach,Bein,Wand,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1783906,1785927
95,EC_only,pokemon,8,5_mittel.png,negative,critical,6242.png,picture,9007.png,3300.png,6242.png,Teufel,AIDS,Angst,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1786967,1789463
95,EC_only,pokemon,9,9_mittel.png,neutral,filler,Wand,word,neu7187.png,neu7820.png,neu7640.png,Linie,Wand,Dach,picture,picture,picture,word,word,word,no,no,no,no,no,no,1790503,1792029
95,EC_only,pokemon,10,11_mittel.png,negative,critical,Mord,word,6570.1.png,9342.png,9561.png,Stress,Henker,Mord,picture,picture,picture,word,word,word,no,no,no,no,no,no,1793069,1794207
95,EC_only,pokemon,11,24_mittel.png,neutral,filler,neu2487.png,picture,neu5740.png,neu2487.png,neu5395.png,Glas,Kreis,Sessel,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1795247,1798237
95,EC_only,pokemon,12,40_mittel.png,positive,critical,Lachen,word,8370.png,5994.png,8330.png,Lachen,Spaß,Brief,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1799277,1804257
95,EC_only,pokemon,13,22_mittel.png,neutral,filler,Hand,word,neu7820.png,neu7640.png,neu2487.png,Dach,Hand,Knopf,picture,picture,picture,word,word,word,no,no,no,no,no,no,1805297,1808173
95,EC_only,pokemon,14,16_mittel.png,positive,critical,8540.png,picture,5594.png,8540.png,2209.png,Mutter,Licht,Natur,picture,picture,picture,word,word,word,no,no,no,no,no,no,1809214,1811256
95,EC_only,pokemon,15,18_mittel.png,neutral,filler,neu7187.png,picture,neu5395.png,neu7187.png,neu1616.png,Wand,Dach,Bein,picture,picture,picture,word,word,word,no,no,no,no,no,yes,1812296,1817728
