subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
95,16,a,EC_only,pokemon,0,11_mittel.png,negative,critical,5,1600659,1604292
95,16,a,EC_only,pokemon,1,5_mittel.png,negative,critical,10,1605324,1607137
95,16,a,EC_only,pokemon,2,18_mittel.png,none,filler,9,1608170,1611120
95,16,a,EC_only,pokemon,3,15_mittel.png,positive,critical,14,1612152,1613959
95,16,a,EC_only,pokemon,4,24_mittel.png,none,filler,14,1614991,1616102
95,16,a,EC_only,pokemon,5,22_mittel.png,none,filler,15,1617133,1619672
95,16,a,EC_only,pokemon,6,39_mittel.png,negative,critical,15,1620704,1621667
95,16,a,EC_only,pokemon,7,37_mittel.png,positive,control,15,1622699,1623608
95,16,a,EC_only,pokemon,8,40_mittel.png,positive,critical,15,1624640,1626334
95,16,a,EC_only,pokemon,9,4_mittel.png,none,filler,16,1627365,1630063
95,16,a,EC_only,pokemon,10,2_mittel.png,none,filler,13,1631094,1633086
95,16,a,EC_only,pokemon,11,25_mittel.png,positive,critical,12,1634118,1635935
95,16,a,EC_only,pokemon,12,10_mittel.png,negative,critical,11,1636966,1638501
95,16,a,EC_only,pokemon,13,9_mittel.png,none,filler,11,1639532,1640586
95,16,a,EC_only,pokemon,14,23_mittel.png,negative,control,13,1641618,1643035
95,16,a,EC_only,pokemon,15,16_mittel.png,positive,critical,14,1644066,1645559
