subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
88,22,a,EC_only,pokemon,0,2_mittel.png,negative,critical,yes,no,no,no,1584407,1593297
88,22,a,EC_only,pokemon,1,37_mittel.png,negative,critical,no,yes,no,no,1594330,1597033
88,22,a,EC_only,pokemon,2,39_mittel.png,none,filler,no,no,yes,no,1598066,1604048
88,22,a,EC_only,pokemon,3,4_mittel.png,negative,control,yes,no,no,no,1605083,1612653
88,22,a,EC_only,pokemon,4,5_mittel.png,negative,critical,no,no,yes,no,1613687,1617117
88,22,a,EC_only,pokemon,5,24_mittel.png,positive,critical,no,no,yes,no,1618151,1619338
88,22,a,EC_only,pokemon,6,11_mittel.png,none,filler,no,no,no,yes,1620372,1623650
88,22,a,EC_only,pokemon,7,23_mittel.png,positive,critical,no,no,yes,no,1624682,1627817
88,22,a,EC_only,pokemon,8,9_mittel.png,negative,critical,no,no,yes,no,1628850,1631149
88,22,a,EC_only,pokemon,9,22_mittel.png,none,filler,no,no,no,yes,1632181,1636097
88,22,a,EC_only,pokemon,10,25_mittel.png,none,filler,no,no,yes,no,1637138,1640567
88,22,a,EC_only,pokemon,11,10_mittel.png,none,filler,no,no,yes,no,1641599,1644433
88,22,a,EC_only,pokemon,12,16_mittel.png,none,filler,no,yes,no,no,1645466,1648560
88,22,a,EC_only,pokemon,13,18_mittel.png,positive,critical,no,no,yes,no,1649592,1652424
88,22,a,EC_only,pokemon,14,40_mittel.png,positive,critical,no,no,yes,no,1653456,1654722
88,22,a,EC_only,pokemon,15,15_mittel.png,positive,control,no,yes,no,no,1655755,1657705
