subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
80,EC_subj_obj,nonword,0,tavoo,negative,critical,9430.png,picture,9430.png,3550.png,9400.png,Wahnsinn,Tod,Finsternis,picture,picture,picture,word,word,word,no,no,no,no,no,no,2151362,2162668
80,EC_subj_obj,nonword,1,zillie,neutral,filler,Dach,word,neu7820.png,neu2635.png,neu7830.png,Klinke,Dach,Lampe,picture,picture,picture,word,word,word,no,no,no,no,no,no,2163708,2168217
80,EC_subj_obj,nonword,2,trelle,negative,critical,Ärger,word,6555.png,9102.png,9920.png,Schmerz,Ärger,Sadist,picture,picture,picture,word,word,word,no,no,no,no,no,no,2169257,2169585
80,EC_subj_obj,nonword,3,seloom,positive,critical,1999.png,picture,2550.png,1999.png,2058.png,Geschenk,Urlaub,Rose,picture,picture,picture,word,word,word,no,no,no,no,no,no,2170629,2173814
80,EC_subj_obj,nonword,4,lobee,negative,critical,Henker,word,3550.png,9331.png,9520.png,Stress,Henker,Schmerz,picture,picture,picture,word,word,word,no,no,no,no,no,no,2174855,2175171
80,EC_subj_obj,nonword,5,babit,neutral,filler,Kreis,word,neu1616.png,neu7820.png,neu2575.png,Kreis,Bein,Taste,picture,picture,picture,word,word,word,no,no,no,no,no,no,2176210,2176581
80,EC_subj_obj,nonword,6,makan,negative,control,7380.png,picture,7380.png,9000.png,6831.png,Pest,Schmerz,Unglück,picture,picture,picture,word,word,word,no,no,no,yes,no,no,2177621,2180551
80,EC_subj_obj,nonword,7,pubio,negative,critical,9050.png,picture,9050.png,2375.1.png,6831.png,Pech,Abgrund,Tod,picture,picture,picture,word,word,word,no,no,no,no,no,yes,2181590,2185225
80,EC_subj_obj,nonword,8,hesire,neutral,filler,neu2635.png,picture,neu7000.png,neu2635.png,neu2372.png,Lampe,Taste,Klinke,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2186264,2191530
80,EC_subj_obj,nonword,9,coskie,positive,critical,5460.png,picture,2160.png,5460.png,1463.png,Geburt,Geschenk,Mutter,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2192570,2195519
80,EC_subj_obj,nonword,10,parlic,neutral,filler,neu7830.png,picture,neu2575.png,neu7830.png,neu2580.png,Tuch,Kreis,Lampe,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2196558,2198765
80,EC_subj_obj,nonword,11,naptor,positive,critical,Lachen,word,5994.png,1710.png,8501.png,Wiese,Freizeit,Lachen,picture,picture,picture,word,word,word,no,no,no,no,no,yes,2199814,2201849
80,EC_subj_obj,nonword,12,roosle,neutral,filler,Wand,word,neu2635.png,neu7820.png,neu7233.png,Taste,Wand,Lampe,picture,picture,picture,word,word,word,no,no,no,no,yes,no,2202889,2204411
80,EC_subj_obj,nonword,13,altine,neutral,filler,neu2372.png,picture,neu2575.png,neu7233.png,neu2372.png,Dach,Kreis,Wand,picture,picture,picture,word,word,word,no,no,no,yes,no,no,2205450,2207050
80,EC_subj_obj,nonword,14,avouco,positive,critical,Paradies,word,8170.png,2208.png,2071.png,Kuss,Paradies,Musik,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2208090,2209833
80,EC_subj_obj,nonword,15,tafta,positive,control,Lachen,word,1650.png,4622.png,2208.png,Mutter,Lachen,Licht,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2210872,2212860
